,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
0,6.0,--,Jan Kounen,Carlo De Boutiny,"Across a futuristic city's narrow streets, a coven of modern witches chases a thief on motorized flying brooms.",5m,Gisèle Kérozène
1,7.1,67%,George Scribner,Gerrit GrahamSam GrahamChris Hubbell,A poor boy and a prince exchange identities and lives while the villainous Captain of the Guard plots to take advantage of this.,25m,The Prince and the Pauper
2,7.4,--,Frank MarshallRob Minkoff,Gary K. WolfBill KoppKevin Harkey,Roger Rabbit struggles to keep wandering Baby Herman safe in an amusement park where the usual havoc ensues.,7m,Roller Coaster Rabbit
3,7.2,--,Bruno Bozzetto,Bruno Bozzetto,Men killing each other through the ages for various reasons.,9m,Cavallette
4,--,--,Chris Innis,Charles BukowskiChris Innis,,14m,Love Pig
5,--,--,Inmaculada Hoces,Inmaculada Hoces,Add a plot,16m,Cualquier día con Manuela
6,6.6,--,Martin Barry,Martin Barry,"With the arrival of a new juke-box in a snack-bar, the cockroaches' life becomes suddenly a little more animated.",10m,Juke-Bar
7,6.6,--,Minoru Okazaki,Hiroshi TodaAkira Toriyama,A comedy about a family of old-fashioned samurai living in modern-day Tokyo whose young son has to head out for an important date.,20m,Kennosuke-sama
8,7.0,--,Harry Sinclair,Harry Sinclair,Add a plot,24m,Linda's Body
9,7.6,--,John Weldon,John Weldon,"A scientist has invented a teleportation device, but when an observer learns the details of how it works, she is left with a moral dilemma and a meditation on the nature of self and morals.",10m,To Be
10,6.5,--,Craig Bartlett,Craig Bartlett,"Arnold, a school kid with a vacant stare and hair sticking out, takes the bus to school. He sits idly through lessons. Then, it's time for band, where he plays the piccolo. He daydreams through the Vienna waltz, imagining himself ice-skating, and sending the school bully into the cold water by cutting a circle through the ice around him. The band plays a second song, ... Read all",3m,The Arnold Waltz
11,6.6,--,Igor Kovalyov,Igor KovalyovEvgeniy Nazarenko,The relationship between a married couple shatters when a visitor reveals to the husband that his wife is secretly a hen.,13m,Ego zhena kuritsa
12,7.1,--,Andrew Garrison,Andrew GarrisonGurney Norman,,12m,Fat Monroe
13,6.7,22%,Randall Miller,Randall Miller,"Worse than having your glove stolen, worse than Chinese water torture, even worse than the earth spinning off its axis and careening into Mars, your mom enrolls you in Marilyn Hotchkiss' program. Not only do we have to wear a tie and jacket, but you have to be polite... and dance... with girls! What Steve and Peter didn't know was that this was to become the biggest d... Read all",34m,Marilyn Hotchkiss' Ballroom Dancing and Charm School
14,--,--,Lindley Farley,Lindley Farley,Gus and Jerry are middle-aged sanitation workers who hit upon the idea of putting on a ballet for the Sanitation Talent Contest. The only hitch is Jerry's wife gave away his oboe to their next door neighbor. So what to do? Havoc reigns instead of art!,30m,Boss of the Ballet
15,7.1,17%,Stig BergqvistMartti EkstrandJonas Odell,Stig BergqvistMartti EkstrandJonas Odell,A mix between Disney and Kafka the film describes a world were there is no way to escape being entertained...,20m,Exit
16,6.9,--,Mauricio de Sousa,--,"While taking a walk, Chico Bento, a boor living in the backwoods of Brazil, tells his friend Zé Lelé and girlfriend Rosinha some fantastic stories happened to him: he'd been turned into a frog, been attacked by ants and by an animal resembling a jaguar, and some other doubtful cases.",32m,"Chico Bento, Óia a Onça!"
17,--,--,Scott Kirby,Scott Kirby,"1914, on the eve of WW I, two royal bodyguards make the trip back to England with the body of an illegitimate prince in the belly of the luxury liner The Lusitania shortly before it is torpedoed.",--,Lunchtime on the Lusitania
18,7.8,60%,Al GuestJean Mathieson,Oscar WildeAl GuestJean Mathieson,"The poor ghost of Sir Simon Canterville has been roaming his castle searching in vain for a brave descendant who will release him from the Canterville curse by performing a brave deed. An American family moves in and finds the ghost amusing, but a young girl in the family can release him - if she dares.",42m,The Canterville Ghost
19,7.1,--,Klaus KnoeselHolger Neuhäuser,Lisa HöggKlaus KnoeselHolger Neuhäuser,,4m,Star Mac
20,6.7,--,Darrell Van Citters,Charles Carney,"When a 100 screen cineminium is built over Bugs Bunny's rabbit hole, he invades the complex to investigate but is quickly pursued when usher Elmer Fudd finds that he has no ticket.",5m,Box-Office Bunny
21,--,48%,Orlando Rojas,Osvaldo SanchezOrlando RojasCarlos Fuentes,"A blacklisted, bitter Cuban painter trades his art for love when he becomes entangled with an expansive woman taxi driver. Inspired in Fate's Fickle Hand (Fortuna lo que ha querido), a short story by Mexican author Carlos Fuentes.",26m,Inspiration
22,8.6,--,Alan Marr,Stuart ClowAlan MarrJames O'Regan,Add a plot,14m,Edsville
23,6.3,--,Peter Cattaneo,Peter MorganMark Wadlow,"Rosie becomes a best-selling author after the publication of her diet tips, but the success comes at a price.",11m,Dear Rosie
24,7.9,--,Jim HensonFrank Oz,Bill Prady,Experience the magic of the Muppets during a hilarious film and live-action extravaganza.,20m,Muppet*vision 3-D
25,6.8,--,Daniel Greaves,Daniel Greaves,"A discarded cartoon character and some spilt ink combine and interact as if the cartoonist had drawn their actions. Discovering them, the cartoonist then joins in the interaction.",7m,Manipulation
26,7.6,92%,Roy Andersson,Roy Andersson,"After witnessing an act of unprecedented violence without even flinching, an emotionally numb real-estate agent visits his ailing mother at the hospital, and then, the graveyard. Is there a speck of happiness in this cruel and short life?",14m,World of Glory
27,6.6,--,Bill Plympton,Maureen McElheronBill Plympton,An old man's incoherent rant is constantly interrupted by the surreal things that happen to his head.,5m,The Wiseman
28,7.2,--,Greg FordTerry Lennon,Ronnie ScheibGreg FordTerry Lennon,"A behind-the-scenes look at the making of ""The Bugs Bunny 51st-and-a-Half Anniversary Spectacular,"" complete with shaky camera and a variety of outtakes from stars Bugs Bunny, Daffy Duck, Elmer Fudd, and Yosemite Sam.",8m,Bunny: Bugs Bunny's 51 1/2 Anniversary Spectacular
29,6.5,--,Christopher Hinton,Wade Hemsworth,"A young surveyor, new to northern Ontario, encounters the black flies. Over and over again, he encounters those black flies.",5m,Blackfly
30,6.8,--,Hal Hartley,Hal Hartley,"Affectionately examines the lives of a group of ""young, middle-class, white, college-educated, unskilled, broke, drunk"" Brooklynites who would love to make something of their lives -- assuming they can pay the rent first.",18m,Theory of Achievement
31,5.7,98%,L. Frank BaumBarbara Oliver,Norma MacMillanLee TockarChristine Lippa,"This whaked out anime short pulls out all the stops, making fun of every aspect of the story and filmmaking in general. Britain Dunham speaks like Arnold Schwarzenegger as ""The Tinmanator"" in this adaptation of the L. Frank Baum classic of the girl carried to a fantastic realm who must seek out the Wizard to get home. The Wizard here speaks just like Elmer Fudd.",24m,The Wizard of Oz
32,8.6,--,Steve Mims,R.S. FieldSteve Mims,,41m,Horror Hayride
33,7.5,--,Ken Lidster,Ken Lidster,"A thin shadow figure starts swallowing balloons in an attempt to make himself more solid, and develops body, surface texture, markings and a face. Meanwhile, a lonely young girl is attracted by the balloons' hissing sounds, and is drawn to the shadow's lair. The grinning shadow quickly ties her up, but, overconfident, becomes entangled in his own machinery, and has th... Read all",6m,Balloon
34,7.2,--,Brian Duchscherer,Robert Lower,"This film tells the story of the efforts of the first Canadian to attempt to fly a human powered heavier than air aircraft, as told by an annoying hanger-on who insisted on being his assistant.",9m,The Balgonie Birdman
35,6.5,--,Robert Rodriguez,David R. RodriguezRobert RodriguezBryant Delafosse,Two feuding siblings find their usual mischief augmented when psychic powers are suddenly thrown into the mix.,8m,Bedhead
36,7.0,--,Vincent CafarelliCandy Kugel,Vincent CafarelliCandy Kugel,"""Snowie and the Seven Dorps"" puts a new slant on an old favorite fairy tale, bringing it up-to-date to explain such new age pop-psych phenomena as passive/aggressive behavior, co-dependency, compulsiveness and enabling. It even brings a new insight on the Prince's immediate passion for the sleeping Princess!!",9m,Snowie and the Seven Dorps
37,5.2,--,Richard Condie,Richard Condie,"Medieval times. A jester is heading to the castle, but can't help running into a fruit tree in his path. Again and again. After a while, he lands nose-down and when he gets up, his nose remains stuck in the ground. He gives up, and we see that ""wise"" people aren't faring much better. He returns to his master, who gives him a replacement nose and sets off on an easier ... Read all",9m,The Apprentice
38,8.2,--,Stephen van Vuuren,Marie van Vuuren,,8m,Lunatic
39,6.5,--,Simon Brook,J.G. BallardSimon Brook,Strange things are happening at Green Hill asylum...,15m,Minus One
40,7.2,--,Tamara Jenkins,Peggy CowlesHope W. SacharoffStephanie Silverman,,15m,Fugitive Love
41,6.6,15%,Hal Hartley,Hal Hartley,"A day in the life of a young artist who longs for professional success and the attention of beautiful women, but who encounters only frustration and violence.",9m,Ambition
42,6.0,--,Greg Nickson,Greg NicksonGuy NicksonMarkus Greiner,"A man shows up to a drum audition and puts to shame the other drummer who has better equipment. He gets the gig and plays surfer-style music. Later, the other drummer attacks him and messes him up, but his new girlfriend helps him to regain his drum skills with electricity.",26m,Drum Struck
43,5.0,--,Constantine Giannaris,Paul Hallam,"A man sits at his computer and logs onto the interactive game ""Caught Looking."" He watches as he guides his virtual self through passages, in black and white. He considers but passes on opportunities with rough trade, a teen boy, a threesome, sex in a public toilet, and the kitsch of retro 50's muscle mystic in the Grotto of Tiberius. He sends his virtual self back to... Read all",35m,Caught Looking
44,6.2,--,Luc Moullet,Luc Moullet,A travel documentary which explores various abandoned strip mines in France.,17m,La cabale des oursins
45,7.2,--,Jeff Blyth,Patrick BauchauNathalie BayeMyriam Boyer,The Timekeeper is a sentient robot who tests his new time machine. The test goes wrong and he accidentally brings Jules Verne to the present. Verne goes on the run to explore our world.,18m,The Timekeeper
46,7.2,80%,Mike Judge,Mike Judge,"Milton, a put-upon office worker at an evil corporation called Initech, talks to the camera about his troubles, picks his nose and threatens to burn the building down while being occasionally hounded by his boss.",2m,Office Space
47,6.2,--,Matthew O'Callaghan,Matthew O'CallaghanMichael O'DonoghueJerry Rapp,"During a piano lesson, a music teacher discovers a harmless spider, so she calls in The Exterminator.",7m,The Itsy Bitsy Spider
48,8.0,--,Jan Svankmajer,Jan Svankmajer,"Examines the human relationship with food by showing breakfast, lunch, and dinner.",17m,Food
49,7.6,--,Klaus Stawecki,Klaus Stawecki,,15m,Die auf die Nüsse gehn
50,7.0,--,Mike Judge,Mike Judge,"The animated short that introduced the world to Beavis and Butt-head, the two dimwitted fifteen year-olds with the intelligence of dirt. ""Frog Baseball"" features the two distinguished numb-skulls beating a helpless frog to death with a baseball bat.",3m,Frog Baseball
51,6.7,--,Greg FordTerry Lennon,Greg FordTerry LennonRonnie Scheib,"Alien pod people have captured Daffy Duck, Yosemite Sam and Elmer Fudd and taken their places. Bugs must escape before he is the next victim.",12m,Invasion of the Bunny Snatchers
52,6.6,--,Barry Cook,Barry CookPaul SteelePeter Cook,The story of an old fashioned rocking horse who tries to regain the affection of a boy whose attention has turned to video games.,5m,Off His Rockers
53,5.5,--,David Block,David BlockDuane CapizziBob Hathcock,A delivery cat struggles against time to meet a five minute deadline.,8m,Petal to the Metal
54,6.3,--,Lincoln Kupchak,Lincoln KupchakJamie MannKimberly Sauer,"A parody of slasher films, about a group of college students heading to a resort in the woods.. only to be slaughtered one by one by a deranged killer.",12m,Terror in the Hot Tubs
55,6.6,--,Mark Christopher,Mark Christopher,"It's the 1990s. Toby, just out of college in Wisconsin, comes to Manhattan to spend the summer with his older cousin, Packard, a gay man whose lover John R. has just died of AIDS. Toby is shy, the openly-gay society around him makes him nervous. Packard gives Toby a pair of John R.'s shoes; when Toby puts them on, he has powerful visions of the pre-AIDS scene in the 1... Read all",26m,The Dead Boys' Club
56,8.0,--,David Wain,David WainH. Michael Feldman,A man shatters the hopes of a community of plumbers after expressing his love for electrical engineering.,19m,Aisle Six
57,6.9,63%,Trey ParkerMatt Stone,Trey ParkerMatt Stone,"Four children, all but one of whom go unnamed, build a snowman which comes to life and threatens their town. Kenny, the only child whose name is given in the film, and who resembles the character called Cartman in the subsequent Spirit of Christmas, The (1995) and ""South Park"" (1997), is immediately killed by the monster. When the children go to Santa for help, he is ... Read all",4m,The Spirit of Christmas
58,--,--,Robert C. Decker,Robert C. Decker,,--,Meet Me at the Dog Bar
59,--,--,Laurent ArdointStéphane DupratFlorence Roux,Laurent ArdointStéphane DupratFlorence Roux,,6m,À la poursuite du Bargougnan
60,7.2,--,Sam Karmann,Sam KarmannChristian Rauth,A commuter suddenly realizes he's mistakenly boarded the express train and desperately tries to get off between stations.,8m,Omnibus
61,7.6,--,Álvaro Fernández Armero,Álvaro Fernández Armero,"Late at night, a boy and a girl are waiting for the last train in a subway station, which is deserted but for them. They are thinking to themselves about their problems, and we hear their thoughts as voice over monologues. Soon they start exchanging casual glances; they find each other very attractive, and, separately but simultaneously, they start to fantasize about ... Read all",9m,El columpio
62,5.8,--,Jorge Molina,Alan CoronelJorge Molina,"In a town plagued by the murders of the ""Killer of the Seven Leathers"", a prostitute helps a religious young man when he's attacked by hoodlums. He takes her to his ragged shack filled with Catholic objects, where she tries to seduce him.",20m,Molina's Culpa
63,7.6,--,Laurie Lynd,Daniel MacIvor,Mump & Smoot find a book and start to read it. The book's comic & tragic story is about a fairy who is tired of the abuse he suffers for being a fairy.,16m,The Fairy Who Didn't Want to Be a Fairy
64,6.9,--,Ishu Patel,Marilyn Bowering,"An environmental morality tale. A divine gate gives one all that one desires, on the condition that one takes only what one needs and one gives something good in return.",11m,Divine Fate
65,7.2,--,Peter Capaldi,Peter Capaldi,"While trying to decide what Gregor Samsa wakes up as, Kafka's constantly being interrupted by knife-selling strangers, party noise, girls, fancy dress costumes, and other strange, dreamlike visions.",23m,Franz Kafka's It's a Wonderful Life
66,7.6,--,Pepe Danquart,Pepe Danquart,"A young black man is verbally harassed by an older woman on a streetcar, while the other passengers remain silent. He finally exacts his revenge.",12m,Schwarzfahrer
67,7.1,--,Martin Arnold,Phillip AlfordMary BadhamGregory Peck,"An avant-garde sonic and visual reediting of a short clip from the classic 1962 film ""To Kill a Mockingbird.""",12m,Passage à l'acte
68,6.9,--,Boris Kossmehl,Boris KossmehlAndrea Friedrich,"A little girl witnesses her aunt being taken dragged into hell, for defaulting on a washing machine payment. The aunt, while officially dead, feels that she has forgotten something, and returns to find out what it is...",13m,Not Without My Handbag
69,7.1,--,Barry Cook,Gary K. WolfRob MinkoffBarry Cook,"During a picnic, Baby Herman follows a beaver into a perilous sawmill - with Roger Rabbit in frantic pursuit.",8m,Trail Mix-Up
70,6.7,--,Brian Sloan,Brian Sloan,"Justin, a 17-year old entering his final year of high school, gets a job as a life guard at a fitness center. Surrounded by hard bodies of both sexes and instructed by his boss to keep an eye on the steam room to report any men having sex, Justin begins to divine the direction his erotic feelings point. In separate incidents, Vicky and Russell, two older co-workers, h... Read all",27m,Pool Days
71,7.0,--,Zlatin Radev,Vladislav BudinovZlatin Radev,"A bored cartoonist draws a pretty woman. Then, a discarded character, a strongman, comes to life and approaches the woman, and the cartoonist finds himself snatched into the paper world., where he battles the strongman, in an effort to impress the woman.",8m,Shock
72,6.7,--,Chris Gore,Jim DavidsonLouis 'Red' DeutschJohn Elmo,"Based on the true story of Louis ""Red"" Deutsch. A New Jersey bar-owner is plagued with prank phone calls that prompt him to flip into psychotic, profanity-laden rages.",35m,Red
73,7.9,--,Illeana Douglas,Illeana Douglas,"The camera focuses up close on a series of unnamed women as they talk to their men. In every case, even though we don't hear what the men are saying, we know exactly what line and lie they're pitching. The women, who are desperate for affection and a relationship, apologize, bend over backwards to accommodate, cooperate with every male fantasy, tolerate every male ins... Read all",8m,The Perfect Woman
74,6.6,--,Lasse Spang Olsen,Ib Spang OlsenLasse Spang Olsen,Add a plot,35m,Hvordan vi fik vores naboer
75,8.6,--,Arnon Goldfinger,Dganit Atias GigiArnon GoldfingerAmos Shoov,"Benny Zinger presents slide shows at weddings, until one day, while preparing a show for a couple, he falls in love with the bride.",37m,The Benny Zinger Show
76,5.5,--,Sarah Jacobson,Sarah Jacobson,"Mary was a good girl until she decides to kill all the ""sexist pigs"". She of course encounters many of which, and enjoys killing them.",27m,I Was a Teenage Serial Killer
77,--,--,Francisco de LucasDavid Serrano,David Serrano,,--,El primerizo
78,7.5,--,William Lorton,William Lorton,"The perils of a young woman's search for work building bridges despite resistance from architectural execs, conservative parents and dead relatives. Suffice it to say: ""There's no business like bridge business.""",19m,Anyone for Bridge?
79,5.4,--,Rudolf Mestdagh,Rudolf Mestdagh,"Comedy about an egg that refuses to be eaten and escapes from breakfast, to return to its mother.",6m,Robokip
80,8.3,--,Nick Park,Nick ParkBob BakerBrian Sibley,"Gromit butts heads with a mysterious penguin lodger, who hatches a sinister scheme involving the ex-NASA Techno Trousers that have been modified by Wallace for walkies.",29m,The Wrong Trousers
81,6.4,--,Harald Zwart,Wenche FossLars SørbøJack Fjeldstad,"A television-team makes a surprise visit to an olympic athlete's grandmother. They want to capture her reaction just as her grandson crosses the finish line. Unfortunately, the woman is totally uninterested in sports, and doesn't even have a TV. The interview is a bust, but the team discovers something else that may be the scoop they have been looking for.",29m,Gull og grønne skoger
82,6.1,--,Icíar Bollaín,Icíar Bollaín,Add a plot,10m,Los amigos del muerto
83,6.3,--,Jan Kounen,Carlo De BoutinyJan Kounen,"An old aztec statue brought back from Mexico to France by a transvestite and an acrobat suddenly releases El Vibro, a.k.a. Vibroboy, a superhero endowed with a phallic driller...",28m,Vibroboy
84,6.9,--,Chuck Jones,Chuck JonesStephen FossattiStan Freberg,"Chariots of Fur is a seven-minute Looney Tunes short released in 1994 by Warner Bros. It features Wile E. Coyote and the Road Runner and was directed by Chuck Jones, who introduced the pair in 1949. the first time a new short of Wile E. Coyote and Road Runner had been released theatrically since 1966. This was the final Coyote/Road Runner short to be directed by Jones... Read all",6m,Chariots of Fur
85,6.7,86%,Wes Anderson,Owen WilsonWes Anderson,"Dysfunctional friends Dignan and Anthony plan and execute a robbery with their pot-growing friend, Bob.",13m,Bottle Rocket
86,6.0,--,David StotenTim Watts,Frank Gorshin,"In a witty homage to Kirk Douglas's films, all three characters ARE Kirk Douglas at various stages of his career. The short action takes place in a news room. A young reporter looking for his big chance pleads with his editor to give him a breaking story.",2m,The Big Story
87,7.4,--,Junji Nishimura,Rumiko TakahashiRyôta Yamaguchi,Kuno gets his hands on the Legendary Phoenix egg so he can get the Sword of the Phoenix. But then it hatches on his head and set's it's sights on Ranma and thinks it is his enemy.,31m,Ranma ½: Chô-musabetsu kessen! Ranma team VS densetsu no hôô
88,7.0,--,Luc Moullet,Luc Moullet,An extremely unusual film on a very conventional subject: the description of a small French town.,13m,Foix
89,7.6,--,Rich AronsDavid MarshallAudu Paden,Randy RogelTom Ruegger,"The Warner Brothers, Yakko and Wakko, and their sister Dot star in their first theater short. Yakko and Dot are constantly bickering while Wakko is complaining during a car ride with their psychiatrist Dr. Otto Scratchansniff. A mostly musical cartoon.",5m,I'm Mad
90,8.0,--,Dermot Tynan,Dermot Tynan,,5m,The Lift
91,6.7,--,Grant Lahood,Grant Lahood,A party of New Zealand animal rights activists assemble on a Norwegian cliff-top to prevent the annual mass suicide of Lemmings. All is fine until their vigil is interrupted by a Norwegian woman intent on using the Lemmings as the furry opponents in a crude form of blood sport. This is the story of their encounter....,12m,Lemming Aid
92,7.7,--,Peggy Rajski,Celeste Lecesne,"Upon hitting puberty, a high-school boy realizes he is homosexual and faces prejudice from his parents and friends.",23m,Trevor
93,6.9,25%,Paul Unwin,Nick Vivian,A man's life changes when he gets a hairpiece.,11m,Syrup
94,6.1,--,David G. Delser,David G. Delser,Add a plot,14m,Pipas
95,4.9,--,Hans Horn,Max GrießerPeter HornSissi Perlinger,,40m,Wolpodzilla
96,6.8,66%,Aleksey Kharitidi,Aleksey Kharitidi,"A young caterpillar yearns to fly like the butterflies and birds, but cannot launch himself high enough to do so - until a couple start playing badminton nearby.",3m,Gagarin
97,7.1,--,Randal Kleiser,Bill PradySteve SpiegelDaniel Restuccio,"Wayne Szalinski is receiving the Inventor of the Year Award for his shrink ray. When attempting to demonstrate it, it goes haywire and ends up shrinking you, the audience, instead.",23m,"Honey, I Shrunk the Audience"
98,6.2,--,Miguel Albaladejo,Miguel Albaladejo,Add a plot,8m,La vida siempre es corta
99,8.1,--,Jeff Celentano,Jeff Celentano,A man (James Staszkiel) confronts strange obstacles on his way home after being let go early from work.,29m,Dickwad
100,6.1,--,Rainer Kaufmann,Jürgen EggerRoland Topor,Add a plot,15m,Der schönste Busen der Welt
101,6.6,--,Patrice Leconte,Patrice Leconte,Keeping the rhythm for twenty or so minutes in Ravel's Boléro can be an arduous and excruciatingly tedious task for the orchestra's unsung hero: the drummer.,8m,Le batteur du boléro
102,7.6,--,Jim Jarmusch,Iggy PopTom Waits,"This shortcut repeats the structure of Coffee and Cigarettes. This time, Iggy Pop and Tom Waits meet in a bar. But, again, we don't know why they agreed to do that in the first place, because they don't seem to know each other very well and they don't have much to talk about, so the conversation wanders idly and hilariously as they sip their coffee and smoke cigarette... Read all",12m,Coffee and Cigarettes III
103,6.7,--,Jacques Maillot,Jacques Maillot,"4 young people are long time friends. They have a dinner together, which will turn into a mess when they play a game which consists in writing a vow on a little piece of paper to be put into a bottle: they love each other, but they are not able to transcend their loneliness and their selfishness.",31m,75 centilitres de prière
104,--,--,Jean-Marc Descamps,François Boucq,,15m,Le repos du guerrier
105,7.1,--,Richard Murphy,Richard Murphy,,27m,The Ticket
106,7.1,--,Robert Stark Hickey,Richmond HarrisonScott Vance,,--,The Bicyclist
107,7.0,--,Jonas DahlbeckPernilla Hindsefelt,--,Two wood-winds battle for the attentions of a shy but eager string instrument.,4m,Do Nothing Til You Hear from Me
108,7.4,--,John Dilworth,John Dilworth,A dirty bird with a penchant for mooning falls in love with a hostile cat who sits in a tree.,7m,The Dirdy Birdy
