,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
516,"5,4",--,Sebastian Buttny,Sebastian Buttny,"Añade un argumento en tu idioma
'Heavy Mental' tells the story of an unemployed actor, suffering from a mental block, who is being offered to play a tragicomic part in his own life. In return for a flat, he is supposed to pick up some girl and then 'transfer' her to his employer. An immoral proposition leads the characters into the depths of their own fear, which so far they have been hiding from th... Leer todo",1h 40min,Heavy Mental
517,"6,1",72%,John McNaughton,Stephen Lancellotti,"Una pareja que mantiene a su hijo enfermo en un entorno apartado, ellos encuentran su vida desafiada por una joven que se muda a la casa de al lado.",1h 44min,The Harvest
518,"6,4",58%,Raul Garcia,Edgar Allan PoeRaul GarciaStéphan Roelants,"Christopher Lee, Bela Lugosi y Julian Sands narran las historias de Edgar Allan Poe.",1h 13min,Extraordinary Tales
519,"6,4",--,K.R. Manoj,Ranjini KrishnanK.R. ManojShaji Kumar P V,"While weaving a gripping story around the transformation of an old movie theater into a church, Kanyaka Talkies (Virgin Talkies) delves deep into the matrix of body, desire, pleasure and guilt.",1h 55min,Kanyaka Talkies
520,"7,3",--,William Peter Blatty,William Peter Blatty,"William Peter Blatty's director's cut of ""The Exorcist III"" which was thought to be lost. Recovered and released in 2016 under its original title, this is the definitive cut of the film based on his novel ""Legion"".",1h 45min,The Exorcist III: Legion
521,"6,7",89%,Apichatpong Weerasethakul,Duangjai HiransriKome Kongkiat KomesiriSaisiri Xoomsai,Un equipo de rodaje documenta con la técnica del cadáver exquisito una serie de historias contadas de manera aleatoria por gente tailandesa; la historia se recrea.,1h 29min,Mysterious Object at Noon
522,"5,0",22%,Nicholaus Goossen,Dan HannonScott Sandler,"1945, una joven toma un atajo una noche cuando aparece un niño, sin mediar palabra la golpea hasta asesinarla. En la actualidad el atajo sigue existiendo y pesa sobre él una leyenda urbana en la que un viejo loco mata a quien osa cruzarlo.",1h 40min,The Shortcut
523,"3,6",50%,Domiziano Cristopharo,Domiziano Cristopharo,A loner artist with a history of abuse meets a beautiful woman who takes an interest in his life and work; leading to a chilling path of tragedy.,1h 40min,House of Flesh Mannequins
524,"6,6",--,Christopher Di Nunzio,Christopher Di NunzioM.K. Boston,"Añade un argumento en tu idioma
A mysterious organization promotes their trusted member as his mischievous crew sets their eyes on a young couple. The secrets of a dark tradition are threatened as two innocent lives struggle to survive.",1h 11min,Livestock
525,"6,0",--,Kris Santa,Kris Santa,"Añade un argumento en tu idioma
Nulllinie tells the story of two renegades, dealing with each other and their former mob boss, who sent out a group of contract killers to eliminate both. It's a story about love and vengeance, a genre mix full of unexpected twists and turns, blood and mustaches. An insane cocktail of action, comedy, mystery and drama which is shaken and stirred till its surprising fi... Leer todo",2h,Nulllinie
526,"6,8",--,Sophiah Koikas,Sophiah Koikas,"Añade un argumento en tu idioma
Darris Blue once inside the vortex in Disappearing Bakersfield, finds what happens is a metaphor for people being stuck in old beliefs and strange characters.",2h 25min,Disappearing Bakersfield
527,"8,1",88%,Luke Walker,Luke Walker,"In 1931 Harold Lasseter's body was found in Central Australia's deserts. His diary revealed that he'd found gold, worth millions...but that he'd give it all for a loaf of bread... The gold is still yet to be found. Filmmaker Luke Walker finds Lasseter's 85 year-old son, still searching the desert, not only for gold, but something far more precious. Now, 80 years since... Leer todo",1h 41min,Lasseter's Bones
528,"4,5",19%,Hilary Brougher,Hilary BrougherTristine SkylerJane Mendelsohn,A young woman discovers that her elite Manhattan preparatory school harbors a dark secret.,1h 36min,Innocence
529,"2,5",--,Stephen McKendree,R. Presley StephensKimberly Britt,"After visiting a supposedly haunted forest, a teen girl comes to believe that a violent poltergeist followed her home and is stalking her.",1h 42min,American Poltergeist 2
530,--,--,Vincent GérardCédric Laty,Vincent GérardCédric Laty,"Añade un argumento en tu idioma
A strange ethnologist lands in Pernand-Vergelesses, a wine-producing village, to carry out a survey of its population. An easy-going and impertinent man, Tom Joad will then relentlessly criss-cross the village and meet all its inhabitants. Not only does he dwell upon questions of wine-making tradition as well as the ins and outs of village life, its fragile balance an... Leer todo",1h 33min,L'homme-fumée
531,--,--,Rudi Azank,Rudi AzankSamuel Beckett,"Añade un argumento en tu idioma
A re-translation and interpretation of Beckett's unpublished, pre-censorship manuscript. The main characters, while waiting, are prompted by text message to roam modern day New York City due to Godot's indecisiveness about where to meet.",1h 30min,While Waiting for Godot
532,"6,4",--,Travis Gutiérrez Senger,Travis Gutiérrez Senger,"Un desarrollador inmobiliario averiado desaparece misteriosamente, dejando una serie de cintas VHS para su empleador y su familia.",1h 25min,Desert Cathedral
533,"7,6",--,Justin Paul Miller,Justin Paul MillerSam Zvibleman,"An allergy-ridden, eavesdropping sound engineer and his boisterous new roommate are thrust into a missing girl case when he discovers clues to her disappearance in his neighborhood recordings.",1h 30min,The Sound and the Shadow
534,"6,0",83%,Sean Spencer,Sean Spencer,A troubled journalist is drawn into London's underworld when his beautiful neighbour is kidnapped.,1h 25min,Panic
535,"5,3",--,Christopher Presswell,Forgács W. AndrásChristopher Presswell,"A social gathering is rocked to its core when Jack accuses his best friend's wife of infidelity. But as the allegations start flying, it soon emerges that a far more sinister game may be at play.",1h 23min,Candelabro
536,"5,4",--,Jennifer Harlow,Jennifer Harlow,"Lily is haunted by memories while her mother, Ruth, loses her own.",1h 25min,The Sideways Light
537,"7,1",80%,David BeilinsonMichael GalinskySuki Hawley,David BeilinsonMichael GalinskySuki Hawley,"An examination into the cold case of the Iowa boy, Johnny Gosch, who disappeared on his paper route 30 years earlier.",1h 21min,Who Took Johnny
538,"6,7",--,Manuel Siles,Manuel Siles,"A movie about the cultural resistance in a country besides diverse, divided.",1h 26min,Extirpador de Idolatrías
539,"5,1",80%,Nick Szostakiwskyj,Nick Szostakiwskyj,"En un lugar frío y desolado más al norte de Canadá, se realiza un descubrimiento arqueológico. Suceden cosas extrañas y todo contacto con el mundo exterior reduce.",1h 39min,Black Mountain Side
540,"2,5",--,Phillip J. Roth,David H. RothCarl Phillips,"Añade un argumento en tu idioma
When a snowboard instructor uncovers clues to a high stakes robbery, he finds himself in a high speed gun fight with his life on the line. He realizes he is the one pinned for murder and must hunt down the real killer and survive a dangerous glacier.",1h 26min,Red Snow
541,"7,6",--,Kim Jorgensen,Kim Jorgensen,"An 18-year old kid leaves his village in Mexico looking for his kidnapped sister. His journey takes him to Los Angeles, where we see the city through the eyes of this penniless illegal immigrant on a desperate quest.",1h 42min,Emilio
542,"6,0",--,Michael Criscione,Michael Criscione,"Añade un argumento en tu idioma
18 year old Rachel Jones is a survivor of childhood sexual abuse who is trying to make a new life for herself. But when she's framed for a series of vicious murders by a cunning serial killer, Detective Tischler is slow to accept the fact that she is a victim and not a predator.",--,The Candlelight Murders
543,"7,2",--,Ramiro Hernandez,Ramiro HernandezStephanie GrecoChip Street,Añade un argumento en tu idioma,1h 35min,Phoenix Falling
544,"3,9",--,Evan J. Cholfin,Evan J. CholfinAriana FarinaAna Lily Amirpour,"On December 16th, 2011, eight people on their way to Las Vegas stopped in the ghost town of Garlock, California. This footage documents what happened.",1h 18min,The Garlock Incident
545,"6,5",--,Todd Osleger,Eric Paul Chapman,"Three helpless American immigrants, Red, White and Blue, are tormented by an Uncle Sam doll in a locked, windowless room. They can't remember who they are or how they got there. Little by little, they start to piece things together and rebel against their captor, but time is not on their side. Something terrifying outside the room desperately wants in. Where are they?",1h 25min,Kultur Shock!
546,"6,0",0%,Gregory W. Friedle,Steve Grimaldi,"Añade un argumento en tu idioma
A man's otherwise perfect life is destroyed when his son is kidnapped and murdered. He finds himself torn between avenging his son's death and moving on with his now hollow existence.",1h 44min,The Word
547,"2,5",28%,Swamy M. Kandan,Swamy M. KandanJason B. Whittier,"Añade un argumento en tu idioma
Two strangers research a mysterious outbreak of mass hysteria in a small village.",1h 29min,The Secret Village
548,"3,0",--,Filip Maciejewicz,Filip Maciejewicz,"In an abandoned asylum, doctors carry out secret experiments on unsuspecting patients. The experiments, codenamed Limes, are designed to cure violent episodes through new methods of brainwashing and mind manipulation.",1h 22min,Seventy-Nine
549,"2,4",21%,Brandon Slagle,Brandon Slagle,A Marine Biologist is assigned to investigate the mysterious deaths of marine life in an inland salt water lake that have been attributed to a creature thought to have been the stuff of legend.,1h 30min,Dead Sea
550,"4,9",--,Ross Ferguson,Ross Ferguson,"Añade un argumento en tu idioma
An Arthouse-Thriller in which an Insurance Executive, seen simultaneously in the present and in the future, is betrayed, left penniless and then must battle his closest friends to try to gain back his life. After ambitious Nicholas Gray becomes a whistleblower his world begins to crumble and when a charismatic drifter introduces him to acts of theft and ""wealth redist... Leer todo",1h 31min,Primary
551,"6,3",88%,Partho Sen-Gupta,Yogesh Vinayak JoshiPartho Sen-Gupta,"Before sunrise, Joshi must catch the elusive figure that destroys the lives of children.",1h 25min,Sunrise
552,"5,7",71%,Hunter Adams,Hunter AdamsJeremy Phillips,"After her brother's tragic death, a young girl is approached by three men who claim they can bring her brother back to life.",1h 25min,Dig Two Graves
553,"5,4",100%,Dominic Wieneke,Dominic Wieneke,A heavy metal band are on tour when their bus breaks down in a remote area. They encounter a God worshiping family who fund their church by selling meat for profit - human meat.,1h 52min,Death Rot
554,"7,1",--,Bauddhayan Mukherji,Abhinandan BanerjeeBauddhayan MukherjiBibhutibhusan Mukhopadhyay,"""Teenkahon (Three Obsessions)"" is a triptych film in Bengali by debutante filmmaker Bauddhayan Mukherji. It is an international art house film from Bengal which, as a piece of social document, tries to capture the changing face of morality, the degeneration of values, the increasing pollution of the spoken language, and the changing social fabric of Bengal through thr... Leer todo",2h 4min,Teenkahon
555,"5,0",--,Lee Eubanks,Lee Eubanks,"Inspired by arthouse films of the 1960s, writer/director Lee Eubanks creates a menacing world of dread, isolation, and unease in his feature film debut It Takes from Within.",1h 36min,It Takes from Within
556,"8,6",--,Heather Angel Chandler,Heather Angel Chandler,"A young Ugandan woman emerges as an unlikely heroine as she races against time to save the next generation of her people from a mysterious, deadly disease that is attacking thousands of children leaving them in a zombie-like state.",1h 4min,A Question of Humanity
557,"3,2",--,Trent Coffin,Trent Coffin,"Añade un argumento en tu idioma
A young man slowly realizes that he has become the chosen target of an ominous supernatural presence. As he scrambles to stop it, he realizes there is more to this haunting than meets the eye.",1h 11min,The Coffin Footage
558,"5,3",33%,Will Canon,Max La BellaWill CanonDoug Simon,A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.,1h 23min,Demonic
559,"6,1",17%,James Erskine,James Erskine,"Añade un argumento en tu idioma
Alberto, a Colombian migrant working illegally in London to pay for his mother's operation back home, becomes convinced that God has a destiny marked out for him. This is a taught, poignant thriller with a captivating supernatural twist.",1h 30min,The Healer
560,"3,5",--,Rex Piano,Tom NelsonJake GerhardtKimberly Goddard Kuskin,"Añade un argumento en tu idioma
Devastated to learn her estranged sister has been brutally murdered, a South Beach lawyer investigates with little help from the police.",1h 25min,Cita con el asesino
561,"5,1",0%,Lance Dumais,Phil AslaksenMarkus Innocenti,"When suppressed memories of an abusive childhood begin to surface, a door is opened that was better left closed.",1h 15min,Armynel
562,"5,6",--,Thomy Kessler,Thomy Kessler,"Añade un argumento en tu idioma
Andrew, a young, cocky man, misbehaves in a restaurant, something he will regret soon.",1h 2min,Snow Owl Slaughter
563,"5,0",86%,Andrew Sarcone,Andrew Sarcone,"Añade un argumento en tu idioma
Roger has just been employed as a security guard at a high rise condominium during the overnight shift. But when residents start turning up dead Roger decides to take matters into his own hands. Not knowing who he can turn to, not even trusting the law, Roger becomes obsessed with solving the murders himself. This triggers a non stop chain of events that will forever ... Leer todo",1h 29min,Unsound
564,"7,2",--,Hari Sama,Hari Sama,"Añade un argumento en tu idioma
Sunka Raku is a life told in four seasons. It is the orbit of a man who comes close to and steps back from the light, experiencing weather transformations in the garden of the soul. A documentary about the meticulous construction of Japanese tea houses in the Mexican Ajusco, as an excuse to discover a mind that at first glance might seem obsessive and eccentric.",2h 3min,Sunka Raku: Alegría Evanescente
565,--,--,Mazdak Taebi,Sadegh HedayatMazdak Taebi,"Añade un argumento en tu idioma
A Noir psychological portrait of a man in despair after losing a mysterious lover.",1h 30min,The Blind Owl
566,"3,4",--,Rizal Halim,Desmond HewDesmond HewDarryl Westrup,A 100% Australian Suspense Thriller filmed in Western Australia. Using the state of the art Red Dragon camera.,1h 33min,Lurking Woods
567,"4,8",93%,Nagwa IbrahimSalome Mulugeta,Ryan SpahnSalome MulugetaKristin Hanggi,"Ethiopian-born Elenie struggles to integrate her mother's traditions with her own American dreams. When a tragic accident thrusts her into the life of American-born Logan, Elenie realizes that one's search for a sense of place is universal.",1h 36min,Woven
568,"2,5",--,Mitesh Kumar PatelSam Son,Julian Jay BurtonLekhraj Patel,New mom battles the evil lurking within as her adulterous husband hides a dark secret that may lead to the human extinction.,1h 40min,Neron
569,"4,7",43%,Joel Vallie,Eric MachielaJoel Vallie,"Añade un argumento en tu idioma
Ben, a brain-damaged young man living in Mexico, awakens after a violent accident to a restored intellect and supernatural abilities, which allow him to control the happenings of his world.",1h 23min,Beautiful Prison
570,"6,6",--,Edmond G Coisson,Leonard J. BrinkEdmond G CoissonGlessna Barabas Yurgen Coisson,A retiring police commander struggles to save his daughter from addiction while investigating the murder of his best friend and the subsequent theft of his gold.,1h 30min,Chasing Gold
571,"3,8",--,Jonnie HurnIan Manson,Jonnie HurnIan Manson,"The clandestine world of crop circles is threatened when an ambitious TV journalist plans to expose the truth drawing her into the enigma of lights, Celtic mythology and UFOs to discover both the beauty and danger in the mystery she seeks.",1h 29min,In Circles
572,"4,6",11%,Phillip Guzman,Jeffrey Reddick,A young woman must save herself and her friends from an ancient evil that stalks its victims through the real-life phenomenon of sleep paralysis.,1h 39min,Dead Awake
573,"6,2",56%,Amy Glazer,Sylvia BrownriggSedge ThomsonAnn Cummins,"An 11 year-old girl searches for a missing rare book from her grandmother's (Holland Taylor) library and tries to understand why her family is fractured the way it is during a memorable summer at an isolated New Mexico adobe. While her mother (Kelly Lynch), like astronaut Michael Collins, goes to the dark side of the moon for a leukemia treatment, Ella must journey on... Leer todo",1h 30min,Kepler's Dream
574,"7,0",--,Seckeita Lewis,Brandon Lewis,"The story of best friends who set out on a dangerous, but comedic journey that challenges the restrictions of a Jim Crow South to fulfill their dreams",1h 38min,"Jerico, el infinito vuelo de los dias"
575,"4,9",50%,Hiroshi Katagiri,Hiroshi KatagiriBrad PalmerNathan Long,"Gehenna, donde los desarrolladores están buscando una ubicación en Saipan tropiezan con un búnker subterraneo de la Segunda Guerra Mundial donde la fuerza del mal yace a la espera.",1h 45min,Gehenna: Where Death Lives
576,--,17%,Michael Pearce,Michael Pearce,Añade un argumento en tu idioma,--,The Healer
577,"4,9",--,Farzad Motamen,Amir Arabi,"Añade un argumento en tu idioma
The movie is about human rights especially women rights which describing worse Mindset of people about women`S position in society ... the movie starts like: Sahar`s mother is in the police station and says my daughter didn`t come back home last night ...) Sahar is a divorced woman in society of Iran with all problems and hardships... FAJR film festival in Iran . and ... Leer todo",1h 46min,Akharin Bar Key Sahar Ra Didi
578,"6,7",--,Khyentse Norbu,Khyentse Norbu,"Añade un argumento en tu idioma
Somewhere deep in a forest of Bhutan, there is a gathering every twelve years of men and women chosen by the Old Man to enjoy a few days of anonymity. Masked silhouettes participate in rituals, performances and dances. Faceless, the men and the women allow themselves to be lascivious, playful and daring. One man attends this event for the first time and enters the exp... Leer todo",1h 36min,Hema Hema
579,"6,8",--,Dechen Roder,Dechen Roder,"Añade un argumento en tu idioma
In remote Bhutan, an undercover detective investigates the case of a missing Buddhist nun and falls into a risky alliance with his only suspect - an alluring young woman known as the village ""demoness"".",2h 12min,Munmo tashi khyidron
580,"7,5",--,Sriram Raghavan,Sriram RaghavanSidney SheldonPooja Ladha Surti,"Añade un argumento en tu idioma
A woman falls for a charming and mysterious businessman. The whirlwind romance turns sour when she is framed for his underworld crimes. Now, finally out of prison she is ready for sweet revenge.",2h,Ek Hasina Thi
581,"6,9",--,Konstantin Lopushanskiy,Konstantin LopushanskiyVyacheslav RybakovArkadiy Strugatskiy,"Añade un argumento en tu idioma
The writer is invited to the town of Tashlinsk by the mutants who emerged after an unnatural and constant rain causing the evacuation of the city, and by the children who are studying the unearthly knowledge of mutants.",1h 45min,Gadkie lebedi
582,"5,5",--,George Bessudo,Daniel P. CoughlinJason Hice,"Una pareja deja atrás su ajetreada vida y va rumbo a una nueva vida, en unos viñedos situados en medio de la nada. En aquel apartado lugar, deberán enfrentarse a secretos e intentar escapar de los habitantes que están en los viñedos.",1h 35min,Farmhouse
583,"4,7",--,Sabrina Mansfield,Paul Collett,"Marooned on a mysterious lighthouse island during a storm, five friends are forced to reveal their secrets and face their darkest fears.",1h 29min,The Shadows
584,"3,8",11%,Martin Wichmann Andersen,Nancy Leopardi,"In 2010, paranormal investigators tried to film Richard Speck's ghost at the site of his heinous killing spree. The victims' families have finally released the footage that documents their last days.",1h 24min,100 Ghost Street: The Return of Richard Speck
585,"5,5",--,Sherif Mandour,Wael Abd-AllahKhalid Jalal,"Añade un argumento en tu idioma
Mona is suffering from a family problems between her parents when she was young , as the past is haunting her , the future is hiding some unexpected events that make her life more gloomy .",1h 25min,Bartita
586,"4,6",--,Derek Wayne Johnson,Mindy BledsoeDerek Wayne Johnson,"Añade un argumento en tu idioma
Women are missing. Something is killing. Barry Sagan and the Hedgeworth family must survive.",1h 20min,Scrape
587,"3,1",62%,Kathleen Davison,Kathleen Davison,"The decision to enter an unlocked home triggers an irreversible chain of events for Robin and Chris, catapulting them into an alternate reality where they are not as alone as they think.",1h 29min,Primrose Lane
588,"5,5",--,Zac Page,Zac Page,"Añade un argumento en tu idioma
A scientist at a remote facility questions the nature of a bird flu vaccine his team is studying when a colleague unexpectedly contracts the virus under suspicious circumstances. Soon, he discovers his worst nightmares are about to become reality - his life, and perhaps the lives of millions, are hanging by a thread. Hunting for the truth, he spirals into a grim consp... Leer todo",1h 27min,Burst Theory
589,"5,2",--,Aaron KeelingAustin Keeling,Natalie JonesAaron KeelingAustin Keeling,A psychological horror film about a young woman coping with an unwanted pregnancy after moving into a seemingly haunted house.,1h 51min,La casa de Pine Street
590,"3,0",--,James Cullen Bressack,Christian AckermanWilliam B. Keller,"When a group of college friends reunite after 10 years, a mysterious outsider traps them in the house and forces them into a night of horrifying games and murder.",1h 12min,Deadly Reunion
591,"4,0",25%,Richard Mundy,Richard Mundy,"A lone scientist maintains an underground bunker for the coming global nuclear disaster. But after becoming prematurely isolated, he slowly begins to question his own reality and whether he is truly alone. Director Richard Mundy's immersive psychological thriller, is a tense and unsettling nightmare you'll never be sure you've woken up from.",1h 28min,Twenty Twenty-Four
592,"3,5",--,Scott Powers,Scott Powers,"As George investigates his roommate's increasingly disturbing nocturnal behavior, he suspects that his friend has become possessed by a dark entity.",1h 21min,Insomnium
593,"3,6",--,Daric Gates,Kevin Summerfield,"En Tailandia, un horror sobrenatural se desata en un caserón en la jungla, mientras un grupo de criminales retiene a sus rehenes en él.",1h 30min,Dominios oscuros
594,"7,0",--,Randy KentJohn Luksetich,John Luksetich,"Añade un argumento en tu idioma
A seemingly homeless man who catches butterflies in the park witnesses a gangland shooting. He's dragged off into a tunnel to be killed, passes out only to awaken to a bloody nightmare - The cops rule it a drug deal gone bad releasing the Butterfly Man. Soon the CIA is on their doorstep looking for a rogue psychopathic agent who disappeared 15 years ago and the only p... Leer todo",1h 50min,Shadow of the Monarch
595,"5,7",51%,Richard Levine,Richard LevineFrancine Prose,A cynical college professor takes a keen interest in a talented young writing student.,1h 46min,Submission
596,"7,2",--,Tel Royal,Tel Royal,"Añade un argumento en tu idioma
SOUTHERN TALE is the gripping story of Chris, a charming and volatile young man who seemingly has life figured out - a reliable best friend, an adorable girlfriend, and a lusty weekend lover - but when push comes to shove, he finds himself challenged by the missteps of his estranged father as he tries to escape his desolate hometown, where everything isn't always as i... Leer todo",1h 30min,Southern Tale
597,"4,1",--,Adam Cushman,Adam Cushman,"Añade un argumento en tu idioma
A mentally ill woman who's been submerging her violent impulses for years unravels after she marries a controlling older man and relocates to his suburban home.",1h 35min,Restraint
598,"4,6",23%,Björn Engström,Björn Engström,Cuatro mentes brillantes corren contra el tiempo para evitar un colapso cósmico del universo. Deben aprender a trabajar juntos y resolver el rompecabezas antes de que sea demasiado tarde.,1h 4min,Tangent Room
599,"4,2",43%,Tom Holland,Kerry FlemingVictor Miller,"Peter ""the Doll Maker"" Harris returns to his ancestral family home after being released from the state's hospital for the criminally insane - a ""cured"" man. Once inside the old house, anguished memories from a tortured childhood and ghostly visitations from his past victims shake Peter's resolve. It isn't until lovely young Ashley enters his life that Peter makes a fa... Leer todo",1h 25min,"Rock, Paper, Scissors"
600,"6,1",--,Andrés Paternostro,Andrés Paternostro,"For Paul, everything goes wrong: his wife, at work, with his life. He decides to commit suicide, but fails. Unconscious have a vision of six lottery numbers. Awakening, he thinks it's a sign from God. After play the numbers, he is assaulted and lose the ticket. Convinced that those numbers are going out that night, he persecutes thieves by slums, doing everything poss... Leer todo",1h 30min,La Boleta
601,"6,1",58%,Adam BrooksMatthew Kennedy,Adam BrooksMatthew KennedyConor Sweeney,A film editor gets embroiled in a string of murders.,1h 35min,The Editor
602,"3,4",18%,Amadeu Artasona,Amadeu ArtasonaJaime Sacristán,"Añade un argumento en tu idioma
Can you keep a secret? I haven't heard anyone for a long time until they arrived. They came for help and they broke the rules. I tried to warn them but it was too late. Little did they know. The party is over. Who will survive?",1h 22min,Don't Speak
603,"6,5",--,Antony Donchev,Antony Donchev,"Añade un argumento en tu idioma
Six year old Azad (a Kurd from Iraq) was engaged to his cousin Vian but after that the two kids were separated due to the political situation. At 19, Azad accidentally witnessed the murder of Vian's father and had to leave the country. On board the ship to Europe he met a beautiful girl and fell in love with her without recognizing that she was his fiancée Vian. Vian,... Leer todo",1h 42min,The Woman of My Life
604,--,--,Liza Bolton,Liza BoltonMartin Keaveney,"Añade un argumento en tu idioma
Bound by familial duty, Cathal and his brothers Cet and Cormac, accompany their exiled father Fergus, into the bleak wilderness in search of redemption and a new beginning in a world where all hope is lost.",1h 20min,The Wandering
605,"5,0",29%,Danny DravenPaul DavisÓmar Örn Hauksson,Paul DavisSam DicksonRichard Falkner,"A renowned psychiatrist has selected six mental patients to interview as part of the research for his new book. As he begins his unorthodox methods the question becomes, who really belongs in Spring Valley Mental Hospital?",1h 56min,Patient Seven
606,"8,3",--,Leandro Bartoletti,Leandro BartolettiJosé Luis Parada Sabio,En las profundidades de la Ciudad de Buenos Aires yace una Muy Misteriosa Mansión; una zona neutral. Es un Refugio dedicado a la libre y libertaria búsqueda espiritual. Y también es un espacio de Encuentro. Una Utopía.,1h 40min,La otra magia
607,"4,8",--,Juan Carlos Blanco,Juan Carlos Blanco,"Un grupo de recién graduados de cine logra vender un programa sobre fantasmas y actividad paranormal a una cadena de televisión. Ellos eligen una finca encantada en Michoacán, donde los esperan fenómenos aterradores del más allá.",1h 50min,Desde el más allá
608,"2,9",--,Kim Marie,Kim Marie,"There's a secret world out there. The human mind can experience some of the most amazing phenomena.The problem is when you try to define those experiences as real or not. A group of high school seniors embark on a spring break camping trip to debunk the myths they had been researching. During their trip, they stumble on an old haunted Native American burial ground and... Leer todo",1h 30min,Urban Myths
609,"4,7",29%,Bobbin Ramsey,Ian BellRamon Isao,"Nine high school students celebrate graduation at a secluded home in the wilderness. Once the party dies down they play a game: Dead Body. But when one of them actually murders someone, it's up to the group to ferret out the real murderer.",1h 25min,Dead Body
610,"6,2",62%,Mark DennisBen Foster,Mark Dennis,Un profesor entra en una cueva y desaparece. Algunos de sus alumnos vienen a buscarlo y quedan atrapados en la cueva también. Los estudiantes encuentran extrañas anomalías en el paso del tiempo.,1h 27min,Time Trap
611,"5,8",82%,Clio Barnard,Clio BarnardLila RawlingsRose Tremain,"Tras la muerte de su padre, Alice regresa a su pueblo natal por primera vez en 15 años para reclamar la tenencia de la granja familiar que cree que le pertenece por derecho.",1h 30min,Dark River
612,"3,7",--,Luis Iga,Yelyna De Leon,"Soon after arriving to a mysterious cabin in the woods, a group of teens discover the dark secret it holds, which forces them to fight for their lives.",1h 28min,Masacre en el bosque
613,"6,9",--,Julian Agudelo,Julian Agudelo,"Añade un argumento en tu idioma
What would happen if you get together with some friends to watch a football match and surprisingly there is a quake, everything shut down and some events outside indicates The Apocalypse unleashes?",1h 28min,Tr3s Días
614,"6,0",--,Xiaofeng Li,Xiaofeng LiMu WangShen Yi,"Añade un argumento en tu idioma
A decade ago, a medical student and a steelworker become pen-friends when they chance upon the same copy of Leo Tolstoy's ""Resurrection"". Off the page, passion and hatred mingle and two murders are committed, and the two friends part ways. A young police officer starts to investigate, but in vain. A decade later, the young graduate student has become a renowned doctor... Leer todo",1h 54min,Zhui zong
615,"5,0",--,Rodrigo Cortés,Michael GoldbachChris SparlingLois Duncan,"Kit Gordy, una nueva alumna del exclusivo internado Blackwood, se enfrenta a los sucesos sobrenaturales ocurridos en la institución y a los oscuros poderes de su directora.",1h 36min,Blackwood
616,"5,3",--,George LoomisElias Talbot,George Loomis,Un joven estudiante de medicina se ve envuelto en una red de intrigas cuando es enviado a velar por el exembajador estadounidense en Siria.,1h 27min,Caretakers
617,"3,6",40%,Paulo Leite,Paulo Leite,A woman who gave up on her life as a medium receives a gift from the afterlife: a device that can perform wonderful things - at a price.,1h 30min,Inner Ghosts
618,"5,3",--,Kat Brady,Josh BradyKat Brady,"Añade un argumento en tu idioma
Detective Dick is a 1940's private investigator who is frozen by a mysterious stranger for sixty-nine years. He defrosts in the modern world where he has to solve the case that put him on ice.",1h 18min,The Big Frozen Gumshoe
619,"5,8",--,Isaac Ezban,Scott Blaszak,"Un grupo de amigos encuentra un espejo que les sirve de portal a un multiverso, sin embargo, pronto descubren que importar conocimientos del otro lado para mejorar sus vidas trae consecuencias cada vez más peligrosas.",1h 44min,Dimensión paralela
620,"6,5",--,Sion Sono,Sion Sono,Un detective está tratando de encontrar la causa de una serie de suicidios.,1h 39min,Suicide Club (El club del suicidio)
621,"6,5",--,Nicolas Boukhrief,Éric BesnardNicolas Boukhrief,Un hombre entra a trabajar a una compañía de camiones de seguridad para vengar la muerte de su hijo durante un asalto.,1h 35min,El transportista
622,"6,0",--,Erik Matti,Dwight GastonErik MattiRonald Stephen Monteverde,"Añade un argumento en tu idioma
After their mother's death, her adult children gather in their family home to respect the funereal rite of Pa-siyam. Although they had originally thought she died of natural causes, they soon realize that a dark force in their home may have played a part in her demise.",1h 52min,Pa-siyam
623,"4,1",--,Zoltán Sóstai,Ivo MarlohSándor SzalmaZoltán Sóstai,"Un astronauta en mal estado huye de la niebla negra mortal que cubre todo lentamente. Parece tener problemas de memoria, pero necesita encontrar una salida.",1h 18min,Cycle
624,"6,3",--,Rupert Goold,Rupert GooldDavid KajganichMichael Finkel,Cuando el deshonroso reportero del New York Times Michael Finkel se encuentra con el asesino acusado Christian Longo -quien ha asumido la identidad de Finkel- su investigación se transforma en un juego de gato y ratón.,1h 39min,Una historia real
625,"5,5",--,Los Angeles Barea,Los Angeles Barea,"A brother and sister struggle with his health, an actress tries to stop prostitution, and an immigrant looks for a future as his girlfriend slips into insanity. A tragic accident brings them all together and reveals how they are connected.",--,The Paper Boat
626,--,--,Everett Lewis,Everett Lewis,"When a young man is nominated for a prestigious award in art, things start to go awry.",--,Territory
627,"5,2",14%,Markus F. AdrianGedeon Burkhard,Olaf IttenbachGedeon Burkhard,"Una historia de fantasmas, crimen y horror.",1h 30min,The key
628,"5,7",--,Alex Wroten,Joe WorthenAlex Wroten,"Añade un argumento en tu idioma
Ferrari Thunderbird Taylor is a foul-mouthed, perpetually buzzed vigilante who, after getting out of rehab, has her heart set on proposing to her dumbass boyfriend, Harry Shumway. But when she realizes that the object of her affection is running for South Carolina governor on a platform of seceding from the United States, she races to save her man, if not the entire s... Leer todo",1h 45min,God Bless New Dixie
