,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
505,--,--,Monshur Alam,Monshur Alam,Add a plot,1h 16m,Movies
506,5.8,--,Michael Merrill,Faris FayCurryMichael Merrill,"Childhood friendships mean nothing, when power and money come into play. There are brothers, and then there are best friends. Bonded in crime, now divided in their deep desire to become legitimate. Is Blood really thicker than water? Or, will water wash the blood away? Who stays in the street? Who stays uptown? Even Trade - When no deals a good deal.",2h,Even Trade
507,7.3,57%,Mohsen Amiryoussefi,Mohsen Amiryoussefi,"For forty years, Esfandiar has been unconcernedly preparing corpses for the journey to their final resting place. One day, whilst preparing a burial service, he's taken ill. Might he too be mortal ?",1h 28m,Bitter Dream
508,5.2,--,Martín Boulocq,Martín Boulocq,"Berto is an introverted, lonely, young man living in a small city in Bolivia. Overwhelmed by a difficult past, Berto tries to sell his most precious belonging - an old '65 Volkswagen, which he inherited from his grandfather - in order to leave Bolivia and start a new life in Madrid. His days go by trying to sell the car as he thinks of new ways to find a buyer, cruisi... Read all",1h 33m,Lo más bonito y mis mejores años
509,--,--,Jonathan Sutton,Jonathan Sutton,"This darkly comic DV feature charts a young artist's tightrope walk between creativity and madness. Twenty-five-year-old Alex has been using his growing accomplishments as an actor to hide from his true dream of writing - he yearns to work alone, but fears the associated isolation and responsibility. His doubts are amplified by the fact that his late father - from who... Read all",1h 45m,God's Baboons
510,5.6,--,Jim Finn,Jim Finn,"Interkosmos is a musical documentary-style film about the East German space program-a program with the energy and creativity of the Soviet arts scene of the 1920s and a bit of the hippie sensibility from West Germany of the early 1970s. The story is about a failed space colonization mission called ""wundertüte"" and is told through narration, dialogue, letters, and peri... Read all",1h 11m,Interkosmos
511,6.5,--,Víctor Arregui,Luis CañizaresRandi KrarupDavid Nieto Wenzell,"A murder sets in motion a series of tragedies that find their way to the city morgue's Dr. Arturo Fernandez. Physically and emotionally isolated, Arturo develops an intimate relationship with the personal lives of his cases, forcing him to confront his connection to the living and the dead. This dark, serpentine tale offers a richly textured rendering of Ecuador's cap... Read all",1h 30m,Cuando me toque a mi
512,5.5,--,Eric Amadio,Eric Amadio,"Vignettes about eight different couples at varying points in their relationships, each having conversations immediately after having sex.",1h 17m,After Sex
513,7.9,--,Lav Diaz,Lav Diaz,"Filipino poet Benjamin Agusan (Roeder Camanag) is a hapless native who returns to his hometown Padang to witness the aftermath of the super typhoon. For the past seven years, Benjamin has been living in an old town called Kaluga in Russia. With his grant and residency, he taught and conducted workshops in a university; in the process he published two poetry books of s... Read all",9h,Kagadanan sa banwaan ning mga engkanto
514,5.4,--,Charlie Levi,Charlie Levi,"Katherine is a typical teenager. Today's her funeral. The four adults in her life have a lot on their mind - and it's not all about Katherine either. With a frankness that's strikingly disarming as well as frequently self-serving, the grown-ups struggle with being... well... grown-up.",1h 30m,Childless
515,6.2,66%,Alton Glass,Alton Glass,"A camping weekend, takes a left turn when college seniors encounter an evil from the past. The evil spirit of the explorer Marco Polo makes their next 24 hours hell on earth.",1h 22m,Marco Polo
516,6.9,--,Vincent Pluss,Patrick ClaudetVincent Pluss,A woman returns to Geneva after studying abroad and soon finds herself in a relationship with a street vendor.,1h 30m,Du bruit dans la tête
517,6.7,--,Laurence Thrush,Laurence Thrush,"Hiroshi, a teenage boy, shuts himself away in his bedroom and for the next two years refuses to come out or let anyone else in.",1h 50m,Tobira no mukô
518,--,--,Richard A. Nelson,Richard A. Nelson,A teenage couple's illicit inter-racial relationship is jeopardized when the boy's sister is found murdered and the girl's brother is accused of the murder.,1h 10m,The Endangered
519,6.3,50%,Emily Young,Paulo CoelhoLarry GrossRoberta Hanley,"After a frantic suicide attempt, Veronika awakens inside a mysterious mental asylum. Under the supervision of an unorthodox psychiatrist who specializes in controversial treatment, Veronika learns that she has only weeks to live.",1h 43m,Veronika Decides to Die
520,6.7,89%,Apichatpong Weerasethakul,Duangjai HiransriKome Kongkiat KomesiriSaisiri Xoomsai,A film crew documents a folk story-exquisite corpse combination by random Thai people; the story is reenacted.,1h 29m,Mysterious Object at Noon
521,6.9,--,Phil Gorn,Phil Gorn,"SF movingly explores the family conflicts, racial hatreds and gang loyalties that torment the lovers as they flee from the police and struggle to honorably resolve their plight.",1h 16m,Troy & Julie
522,5.2,22%,Rich Christiano,Rich Christiano,A Bible professor from 1890 comes forward in time to the present via a time machine and cannot believe the things that he sees!,1h 35m,Time Changer
523,2.5,--,Morgan KleinPeter Knight,Morgan KleinPeter Knight,"An ambitious woman with an odd upbringing struggles to find herself amidst juggling two guys she's dating. Even though both guys know about each other and are complete opposites, jealousy begins to boil over as convivial antics break out between the two. Tough decisions will be made when growing up the hard way.",1h 33m,Bending All the Rules
524,6.5,68%,A. Dean Bell,A. Dean Bell,A young woman looking to escape her life is rescued on the highway by a friendly couple in an RV. But as the miles pass the couple's motives come into question and a strange mother/daughter relationship evolves.,1h 36m,What Alice Found
525,6.4,--,Menahem Golan,Menahem GolanAllan Sussman,"After the tragic loss of his wife, Tonny must use all his impressive martial arts skills to fight in the vicious Octagon tournament and defeat the deadly feared warrior, Kasu.",--,Final Combat
526,6.7,--,Ngoc Dang Vu,Ngoc Dang Vu,"Thuy is a country girl. She met Hoang, who is photographer for a fashion company. Thuy entered the fashion field. Thuy's older sister protested so Thuy left home. In fierce competition, Thuy accepted a date with a famous photographer to become a vedette.",2h 15m,The Long-Legged Girls
527,3.2,14%,Gil Medina,Jeff HawkerGil Medina,"An undercover cop, accused of a crime he did not commit, regains his freedom and decides to take revenge.",1h 30m,Vengeance
528,6.7,--,Mark BernardiGreg Santarsiero,Mark BernardiGreg Santarsiero,"""Ice Grill, USA"" is a vivid yet stark examination of the pursuit of the American Dream. Set in the multicultural landscape of Atlantic City, NJ, IGU examines class struggle and the acquisition of status in a morally indifferent community. Auggie Logan, the film's noble protagonist, seeks to gain the favor of the neighborhood beauty, Claudia Castillo. As such, he finds... Read all",1h 42m,"Ice Grill, U.S.A."
529,3.6,50%,Domiziano Cristopharo,Domiziano Cristopharo,A loner artist with a history of abuse meets a beautiful woman who takes an interest in his life and work; leading to a chilling path of tragedy.,1h 40m,House of Flesh Mannequins
530,6.6,--,Christopher Di Nunzio,Christopher Di NunzioM.K. Boston,A mysterious organization promotes their trusted member as his mischievous crew sets their eyes on a young couple. The secrets of a dark tradition are threatened as two innocent lives struggle to survive.,1h 11m,Livestock
531,4.1,--,Gordon Freeman,Gordon FreemanFrederic Redfern,Four friends quarantine in a murder house.,1h 20m,No Answer
532,4.8,35%,Jason Epperson,Jeffrey DayThomas Lockridge,"Troubled by his disturbed past, a young man kidnaps the girl of his dreams and ultimately finds himself battling with his conscience, having to decide whether to let her go or keep her prisoner.",1h 55m,Unrequited
533,2.8,--,Wolfgang Meyer,Brandon Slagle,Parallel worlds collide as a secret society policing this phenomena track a man whose wife has seemingly disappeared.,1h 37m,15 Till Midnight
534,6.2,--,Paul Verhoeven,Paul Verhoeven,"The story of Lucas and how he helps others as an angel. This is an innovative, educational drama that resembles a documentary.",2h 45m,Teenagers
535,6.1,46%,Jacob Estes,Jacob Estes,"When a family of raccoons discover worms living underneath the sod in Jeff and Nealy's backyard, this pest problem begins a darkly comic and wild chain reaction of domestic tension, infidelity and murder.",1h 41m,The Details
536,6.2,37%,Marcus Baldini,José CarvalhoHomero OlivettoAntonia Pellegrino,"After the adoptive daughter of a stable family leaves them for a new life as a prostitute, she rises to become a popular performer among her clients, and details her routine in her blog.",2h 11m,Confessions of a Brazilian Call Girl
537,6.1,59%,Elgin James,Elgin James,Lily and Alison face a life-changing event after they leave their Salton Sea home and follow the boys they meet back to Los Angeles.,1h 34m,Little Birds
538,5.4,70%,J.C. Khoury,J.C. Khoury,"Worried that he has gotten the free-spirited Mindy pregnant after an unprotected one-night stand, Fred feigns romantic interest and sticks by her side for twelve hours to make sure she takes both doses of the morning-after pill.",1h 23m,The Pill
539,8.5,--,Felix Martiz,Felix Martiz,"Miguel, the actor, and Billy, the cameraman, follow around Santiago, the drug dealer for a character study. Sex drugs and violent moments are all caught through Billy's unsuspecting camera.",1h 20m,Santiago
540,8.0,--,Raimundas Banionis,Maciej J. Drygas,"Rebellious Lithuanian teenagers in early 1970s are immensely influenced by Western culture, especially Radio Luxembourg, the Rolling Stones and Woodstock. After taking part in a hippie camp at the seaside, problems start to ensue.",1h 28m,Vaikai is Amerikos viesbucio
541,6.6,--,Carlos Siguion-Reyna,Raquel VillavicencioEmily Brontë,"Mistreated foundling Heathcliff and his stepsister Catherine fall in love, but when she marries a wealthy man, he becomes obsessed with getting revenge, even well into the next generation.",2h,I Will Wait for You in Heaven
542,6.7,94%,Julie Dash,Julie Dash,"A languid, impressionistic story of three generations of Gullah women living on the South Carolina Sea Islands in 1902.",1h 52m,Daughters of the Dust
543,5.8,43%,Craig Clyde,Craig ClydeBryce W. FillmoreJames Hennessy,"In the 1850s, a young boy and his family on their way west become stranded in the Rockies. With the help of a local mountain man, a Sioux medicine man, and a legendary bear known as ""Walking Thunder,"" the boy learns to become a man, and his family's survival is secured. Brian Keith narrates this family Western adventure, which won a Silver Award at the WorldFest Film ... Read all",1h 35m,Walking Thunder
544,7.5,100%,Dariush Mehrjui,Mahnaz AnsarianDariush Mehrjui,"Leila and Reza meet in a kind of celebration and fall for each other. Having discovered their love, they get married soon only to find out the infertility of Leila. That's when Reza's authoritative mother starts wheedling Leila to persuade Reza into second marriage for the sake of having a grandchild. Leila accepts at first but is unaware of her own strain threshold.",1h 42m,Leila
545,5.9,--,Jan Nemec,Jan NemecIva Ruszeláková,"This controversial feature blends documentary, archival footage and fiction into an elliptical narrative in which two young people in Prague, an ancient seat for the practice of alchemy, follow the trail for the mystical philosopher's stone. History and future blend as brilliant montage sequences and fanciful leaps of the imagination work to posit questions about the ... Read all",1h 20m,Jmeno kodu: Rubin
546,5.6,--,Joseph Minion,Joseph Minion,Add a plot,1h 46m,Trafficking
547,5.3,--,Daniel Colas,Daniel Colas,"A city falls asleep. A prison escapee haunts the streets. While the mainstream media spread the news, the main stakeholders worry, are moved or revel in this escape. For one night, destinies will cross, souls be revealed, men will die.",1h 45m,Nuit noire
548,6.4,91%,Rick Bieber,Rick BieberJason EhlersBrent Boyd,"Inspired by the life of Hank Garland, CRAZY is the story of a legendary guitar player who emerged from Nashville in the 1950's.",1h 46m,Crazy
549,7.6,--,Kim Jorgensen,Kim Jorgensen,"An 18-year old kid leaves his village in Mexico looking for his kidnapped sister. His journey takes him to Los Angeles, where we see the city through the eyes of this penniless illegal immigrant on a desperate quest.",1h 42m,Emilio
550,6.0,--,Michael Criscione,Michael Criscione,"18 year old Rachel Jones is a survivor of childhood sexual abuse who is trying to make a new life for herself. But when she's framed for a series of vicious murders by a cunning serial killer, Detective Tischler is slow to accept the fact that she is a victim and not a predator.",--,The Candlelight Murders
551,--,--,Per BesevJonas Nilsson,Per Besev,A man decides that murder is the only way to happiness for men.,1h 13m,Att döda en djävel
552,6.6,85%,Barry Jenkins,Barry Jenkins,Twenty-four hours in the tentative relationship of two young San Franciscans also dealing with the conundrum of being a minority in a rapidly gentrifying city.,1h 28m,Medicine for Melancholy
553,2.5,32%,Mark C. Andrews,Mark C. Andrews,Inspired by actual events: This heroic saga depicts an elite counter-terrorism team's black ops incursion into Iraq four days prior to Operation: Desert Shield and the harrowing consequences its members faced when their covert mission was compromised.,1h 39m,SEAL Team VI
554,6.8,--,Camille Poisson,Camille Poisson,"Set in New England, five teenage girls living in a boarding school, discover a secretive practice. It is unexpectedly performed by a group of older nuns, and it affects the girls' belief system.",1h 36m,Broken Angels Club
555,5.1,32%,Duncan Ward,Danny Moynihan,A comedy of manners set against the backdrop of contemporary London and the international art scene.,1h 34m,Boogie Woogie
556,6.4,--,Gary Ambrosia,Michael Laurin,"Two best friends must fight corruption in the Philippines to find a man called Ninong, who is responsible for the loss of their loved ones.",1h 51m,Ninong
557,--,100%,Sara Abed Millman,Sara Abed Millman,Add a plot,--,I Promise
558,4.7,--,Abolhassan Davoodi,Abolhassan DavoodiReza MirkarimiFarid Mostafavi,"1.After Islamic Revolution in Iran, many iranians left Iran .now some of them returns to their motherland. 2. A German scientist investigated whether turtles which left Iranian beaches returns to their motherland after thirty years or not.",1h 51m,Motherland
559,7.0,--,Suri Krishnamma,Joanna LancasterMichael Singh,An Indian Taxi driver in New York City goes back to his village and builds a school for girls.,1h 40m,Good Sharma
560,6.5,--,Yiorgos Stamboulopoulos,Yiorgos Stamboulopoulos,A young child brings conflict between a pagan community and an early Christian one.,1h 50m,Dyo ilioi ston ourano
561,6.0,--,David Wall,David Wall,A priest arrives in a tiny fishing village the week before Christmas to shut down a dying parish...and becomes entangled in the lives of the town's eccentric characters while learning the power of forgiveness and redemption.,1h 30m,Mrs. Worthington's Party
562,--,--,--,--,--,--,--
563,3.5,--,Rex Piano,Tom NelsonJake GerhardtKimberly Goddard Kuskin,"Devastated to learn her estranged sister has been brutally murdered, a South Beach lawyer investigates with little help from the police.",1h 25m,Murder.com
564,5.9,83%,Daniel Cockburn,Daniel CockburnDemetre EliopoulosDavid Tebby,"A fantasy about a reclusive woman who searches for meaning in the mysterious documents that keep appearing to her, turning her home into an archive. As realities collapse and intersect around here, she must make a final choice: is she a free agent, or just a tool of the archive?",1h 19m,You Are Here
565,6.6,--,Rusudan Pirveli,Giorgi Chalauri,The difficult conditions of modern Georgia are explored through the eyes of young teenager working in an illegal distillery near Tbilisi.,1h 15m,Susa
566,6.3,53%,Julio Hernández Cordón,Julio Hernández Cordón,"Don Alfonso is a deliveryman. He also plays marimbas, the traditional Guatemalan instrument. He is used to play a folkloric musical show in one of the fancy hotel of Guatemala City. He faces the population's lack of interest for his instrument, considered like out of date and old fashioned. Black is pioneer of the Heavy Metal Guatemalan underground stage. He also is a... Read all",1h 14m,Marimbas from Hell
567,5.2,11%,J.T. O'Neal,J.T. O'Neal,"A dramedy about a recently widowed woman, living on a buffalo ranch in central Kansas, who hires a Norwegian soccer player to be a male au pair and help her raise two sons.",1h 35m,"Au Pair, Kansas"
568,3.7,--,Richard Harrison,Laurie CrowterRichard Harrison,"48 highly charged hours in the life of public school-fool, and Hedge-fund manager Darry Maddock, and his battle with the ultimate femme fatale. This multi-award winning film was made on a shoestring budget of just $30K.",1h 30m,The Honey Killer
569,9.6,--,Corey LandisRoger Lay Jr.,Corey LandisRoger Lay Jr.,"When two friends attempt to discover who created their favorite childhood action figure, they end up uncovering a heated battle for credit that's lasted 30 years and is filled with more colorful characters than any toy store aisle. Filmmakers Roger Lay, Jr. and Corey Landis set out to document the origin of He-Man--the central character in a billion-dollar multi-media... Read all",1h 37m,Toy Masters
570,7.4,--,Drew Cullingham,Drew Cullingham,"Grieving, drinking and smoking his way through life day by day, blues musician Jonah is compelled to go on a ghostly scavenger hunt by his recently deceased brother Rafe. Only it seems Rafe may have come along for the ride.",1h 43m,Black Smoke Rising
571,6.4,--,Ariel A. Santiago,Ibis Enid RodriguezAriel A. Santiago,"When tragedy strikes the Miller family, their faith is shaken forcing them on a path of choices, leading to the ultimate decision of rebuilding unity, restoring hope, and rediscovering God's unfailing love and unending grace.",1h 53m,Decision Time
572,6.0,18%,Michael Landon Jr.,Brian BirdCheryl McKayLisa G. Shillingburg,A billionaire with questionable priorities re-examines his life after discovering his grandfather's journal.,1h 45m,The Ultimate Life
573,5.1,--,Vincent Lecrocq,François MequerSean Moussavi,"A tortured ex-Negotiator, once pride of the Boston Police Department is taken hostage in his home. A psychological confrontation takes place while the kidnappers demand that he completes a mysterious mission for them.",1h 17m,Tension(s)
574,7.7,--,Michael Horgan,Mg Kelly,"A rebellious youth blaming society for wrongful incarceration reunites with friends to terrorize the good citizens of Detroit by abducting random victims then forcing them to perform in their twisted online show, Amerikan Violence.",1h 33m,Amerikan Violence
575,7.2,67%,Danis Tanovic,Darab FarooquiAndy PatersonVibhu Puri,"Ayan, a pharmaceutical salesman in Pakistan, takes on the multinational health care corporation he works for after he realizes they knowingly marketed a baby formula that's responsible for the death of hundreds of babies everyday.",1h 34m,Tigers
576,--,--,Chris Carson Emmons,Chris Carson Emmons,"Upon discovering her fiance cheated, Claire, a witty, driven fashion columnist, jilts her husband-to-be at the altar and goes on a retaliatory dating streak to avenge the city's women and give men their comeuppance! But when she runs into her first love, will he ignite the fire or put out the flames?",1h 30m,Serial Daters Anonymous
577,6.4,--,Jacob P. LaGuardia,Jacob P. LaGuardiaWarren Smith,A modern-day bootlegging story about a brother and sister trying to make ends meet and doing whatever it takes to make a better life for their family.,1h 25m,Silver Cove
578,9.2,--,Raed Hanna,Mousa AlNaberNancy AlNaber,When the time comes to make a comparison between our value from a people's point of view and our value from God's viewpoint.,1h 2m,Gharamat AlFaqr
579,4.3,--,Adriana Cepeda EspinosaJames FrancoAnastasia Frank,Faisal AzamAdriana Cepeda EspinosaJames Franco,"Follows the life of Stephen Dobyns as he deals with life, women, and his move from journalism to poetry.",1h 25m,"Black Dog, Red Dog"
580,6.4,100%,Cauleen Smith,Salim AkilCauleen Smith,Drylongso follows a woman in a photography class who begins taking pictures of black men out of fear they will soon be extinct.,1h 26m,Drylongso
581,5.6,73%,David Jacobson,David JacobsonDavid Birke,"Biopic about notorious American serial killer Jeffrey Dahmer, taking place in both the past and the present.",1h 41m,Dahmer
582,2.5,75%,Jean-Claude La Marre,Jean-Claude La MarreNolbert Brown Jr.,All all-female gang of Old West bank robbers comes out of retirement to rescue a sister in peril.,1h 34m,Gang of Roses
583,7.5,--,Sriram Raghavan,Sriram RaghavanSidney SheldonPooja Ladha Surti,"A woman falls for a charming and mysterious businessman. The whirlwind romance turns sour when she is framed for his underworld crimes. Now, finally out of prison she is ready for sweet revenge.",2h,Ek Hasina Thi
584,7.0,--,Anton Evangelista,Bruno DerlinAnton Evangelista,"When a young Italian American couple living in the Bronx in 1968 get over their heads financially, she starts working nights and he starts moonlighting at a chop shop. These jobs bring new stresses to their relationship until he sets out with a gun to kill the love of his life. Will there be an intervention in time?",--,Intervention
585,--,--,--,--,--,--,--
586,6.6,--,Perry Henzell,Perry Henzell,"A film producer from New York City travels to Jamaica to shoot a shampoo commercial, only for a series of unforeseen circumstances to pull her further into the strange reality of life on the island.",1h 30m,No Place Like Home
587,6.8,--,Annisa MeutiaMonty Tiwa,NurmalinaMonty TiwaAnnisa Meutia,"As a new cadet at the Police Academy, Semarang, Bara Maulana, Ayu Sekarwati and Johanes Solossa have to say goodbye to normal teenage lives. Their future is no longer their own. Who will survive and who will give up? Especially when love and heart are at stake.",1h 36m,Pohon Terkenal
588,4.6,62%,Dan Gildark,Grant CogswellDan GildarkH.P. Lovecraft,"A Seattle history professor, drawn back to his estranged family on the Oregon coast to execute his late mother's estate, is reaquainted with his best friend from childhood, with whom he has a long-awaited tryst. Caught in an accelerating series of events, he discovers aspects of his father's New Age cult which take on a dangerous and apocalyptic significance.",1h 40m,Cthulhu
589,5.2,30%,Chris Grega,Chris Grega,"Set in March, 1945 during the battle known as ""The last great killing ground in the west"", RHINELAND tells the story of a young replacement thrown into an under-strength mine platoon. A burned-out lieutenant and a bitter sergeant are his only guides as he struggles to come to terms with the brutality of war during the final bloody months of World War II.",1h 34m,Rhineland
590,5.1,--,Anand Surapur,Rajesh Devraj,"Adi gets hired by a Venetian artist to find a fakir for an art installation in Venice. However, he encounters a daily wage labourer, Sattar, and plans to make Sattar pose as the fakir.",1h 27m,The Fakir of Venice
591,--,--,Massimo Russo,Massimo Russo,,1h 30m,Torino nera
592,6.0,--,Hamid Salimian,Hamidreza SalimiHamid Salimian,Eisa to find a way and save Ayda begins a journey into a story full of adventures.,1h 18m,The Lost Paradise
593,7.4,--,Alana Morshead,Samantha Genovese,"Peach Plum Pear is the story of Jesse, a troubled young man from Los Angeles, and his friend Will, who find themselves stranded in small- town Nebraska on their way to Chicago when their car is stolen. The purpose of their trip has a vague connection to Jesse's father, who lives there. During their stay, they work for Hank, a rough and tumble handyman in exchange for ... Read all",1h 49m,Peach Plum Pear
594,6.2,60%,Richard LeMay,Richard LeMay,"Love, loss and hope are tumultuously explored amidst a tranquil backdrop and asks us all the question: What is your dream?",1h 27m,Naked As We Came
595,5.5,63%,Tarek Abd Elmoaty,Ahmed EidMayy KassabAhmed Salama,"The story is about a young man struggle to marry, then he find himself engage the Egyptian revolution.",1h 42m,Good Luck
596,5.9,29%,Tim McCanlies,Lou BerneyTurk Pipkin,"A father's holiday spirit was crushed by an accident when he was a child. When his son faces a tragedy, a mysterious man instills in him the courage to find the joy he lost.",1h 27m,Angels Sing
597,7.9,89%,Praheme,Praheme,"Tristan, a reluctant new Scout is conflicted after witnessing a homicide. Will he follow the code the Streets or the code of the Scouts?",1h 45m,Troop 491: the Adventures of the Muddy Lions
598,6.0,--,Michael McAlexander,Michael McAlexander,A widowed teacher from Los Angeles is recruited to a small Appalachian college and falls in love with a deeply religious local woman. The unlikely love is torn apart by one's commitment to faith and the other's devotion to reason.,1h 42m,A Lesson of Love
599,6.3,--,Ruben Maria Soriquez,Nicola PerniscoRuben Maria SoriquezRinaldo Talamonti,"It's the story of Tano's redemption. He is the right-hand man of Don Carmelo, a powerful Padrino of the United Sacred Crown, the criminal organization of Puglia, a South Italy region. Tano falls in love with Vittoria, a charming woman, and wants to change his life for her: but it is not permitted to quit the United Sacred Crown.",1h 54m,La corona spezzata
600,6.4,100%,Jon Jost,Jon Jost,"Anna, a French actress, is approached by financial broker Mark in the Vermeer room of a New York gallery. However, romance does not ensue.",1h 27m,All the Vermeers in New York
601,--,--,Mikhail Kats,Leonid AndreyevMikhail Kats,Add a plot,2h 4m,Pustynya
602,6.2,--,Roddy Bogawa,Yuji AgematsuGary BoswellJoyce Brouwers,"SOME DIVINE WIND - a rough translation referring to Japanese Kamikaze pilots (on 'God's wind') - is the story of Ben, an American-born young man of mixed parentage, whose father was part of a bombing mission that destroyed his Japanese mother's village and killed her entire family during World War II. Although his father discovers this horrible coincidence when he mee... Read all",1h 12m,Some Divine Wind
603,4.9,--,Yuri Sadomsky,Yuri Sadomsky,Add a plot,1h 18m,Lavka Rubinchik i...
604,6.2,50%,Jennifer Leitzes,Erich HoeberJon Hoeber,"When a suitcase full of money disappears, the members of the gang quickly turn on each other. Everyone wants the money and when the shooting stops, who will be left standing?",1h 36m,Montana
605,6.6,--,Parviz Shahbazi,Parviz Shahbazi,"Three siblings scour the streets of Teheran looking for an adult to pose as a guardian, because the time has come for the younger brother to be circumcised.",1h 15m,Whispers
606,5.4,--,Migel DelgadoJon Jacobs,James Ricardo,"From Miami to Ibiza, HEY DJ chronicles the meteoric rise to Fame of DJ HOUND DOG and the terrible mess he makes of his love life. Featuring an all star cast of the Worlds Greatest DJ's.",1h 26m,Hey DJ
607,5.5,38%,Deborah Kampmeier,Deborah Kampmeier,"When a teenager finds herself pregnant, with no memory of having had sex, she determines that she is carrying the child of God.",1h 56m,Virgin
608,--,--,Tony Marchetti-Knarr,Tony Marchetti-Knarr,Two would-be hit men contemplate their jobs as they stake out their next victim. Her twisted life with her philandering husband begins to unfold in a series of discovered camcorder video tapes.,1h 10m,The Hostiles
609,5.0,65%,Jennifer Harper,Dale DavisJennifer Harper,Cedric Tinsel (Allen Payne) is a 27-year-old professional basketball player. He is on a verge of signing a lucrative endorsment contract and proposing to his girlfriend Jill Hamlin (Chelsi Smith).,1h 28m,Playas Ball
610,6.7,80%,Frank A. Cappello,Frank A. Cappello,An unhinged office worker who planned to go on a shooting spree at his workplace struggles with his newfound status as a hero after he ends up stopping a shooting spree instead.,1h 40m,He Was a Quiet Man
611,4.6,82%,Ti West,Ti West,Inspired by true events...The story of three hunters who mysteriously became the hunted.,1h 20m,Trigger Man
612,5.6,60%,Brad Mays,Michael Hemmingson,The Watermelon acts as a magnet and lures weird people to the door (including the ghost of his mother). One day he finds a young runaway asleep inside. He doesn't realize that life will never be the same.,1h 30m,The Watermelon
613,6.0,--,Peter LaVilla,Peter LaVilla,The journey of three women of different backgrounds who are in a shelter in New Jersey. They deal with the struggles of co existing together in a flop house.,1h 20m,Oak Hill
614,5.3,62%,Russell Brown,Russell Brown,"Two writers must face a dilemma that is common to anyone who has ever had an artistic friend: what happens when you have to give feedback, and the news isn't good? Sam, an aspiring screenwriter, and David, a successful magazine editor, have been pals for years. When David doesn't appreciate Sam's latest attempt, it opens a fissure in their friendship, one that spreads... Read all",1h 20m,The Blue Tooth Virgin
615,6.6,55%,Brian Brough,Scott ChampionBrittany WiscombeBrian Brough,Ashley feels alone at Christmas as she searches for a job. Her neighbor Nick offers her a job as his assistant in the best work: helping others. There's one catch she can't tell anyone that her new boss is a sort of Secret Santa.,1h 27m,Christmas Angel
616,4.1,34%,Tiller Russell,Tiller RussellRay Wylie Hubbard,A western centered on a woman trying to bring her outlaw lover home for his burial.,1h 23m,The Last Rites of Ransom Pride
617,6.4,41%,George Tillman Jr.,Tony GaytonJoe Gayton,An ex-con gets on a series of apparently unrelated killings. He gets tracked by a veteran cop with secrets of his own and an egocentric hit man.,1h 38m,Faster
618,8.4,--,--,--,--,1h 26m,"Fire in the Heartland: Kent State, May 4, and Student Protest in America"
619,4.8,53%,J.P. Riley,Katie L. HallAnnie LevineJ.P. Riley,"When two estranged stepsisters inherit their father's nudist resort, getting back to nature has never been so completely unnatural. A FilmBuff Presentation.",1h 30m,Act Naturally
620,--,--,Viktor Kostychev,Viktor Kostychev,"The fashion designer's wife, not particularly burdened with clothes, but burdened with five years of perestroika experience, watching American action films, and also a belief in the inviolability of private property, enters the fight against the «Ferret» gang.",1h 16m,Meatgrinder
621,7.8,--,Sanjiv Shah,Dilip JoshiRenuka ShahaneMohan Gokhale,"In this political satire fantasy, after a benevolent scientist devises a deadly mosquito-repellent from onions, the king of the nation proceeds to use it to control the anarchist mosquitoes that antagonize his rule.",2h 20m,Hun Hunshi Hunshilal
622,6.1,--,Georg Frizen,Georg Frizen,"The story of the fallen angel Gilbert, who returns to earth with a terrible mission - to kill his own daughter.",1h 26m,AntiFaust
623,5.8,--,Shu Lea Cheang,Jessica Hagedorn,"Young lesbian parents Shareen and Claire are raising their 5-year-old daughter Honey in a converted garage on Staten Island. Shareen salvages refuse with her pickup truck while Claire waits tables at the hip Naga Saki restaurant in Manhattan, caught up in a global exchange of industrial waste via contaminated sushi. As a ghost barge bearing nuclear refuse circles the ... Read all",1h 20m,Fresh Kill
624,4.5,7%,Christopher Cain,Robert Mark KamenMark Lee,Mr. Miyagi is back and he takes a new pupil under his wing: a troubled adolescent girl.,1h 47m,The Next Karate Kid
625,6.5,--,Tikoy Aguiluz,Tikoy AguiluzJose F. LacabaAmado Lacuesta,"By day, Karen is an insurance saleswoman in Manila, but by night she works as an escort in a club. She is very successful at selling insurance to her escort clients. On the weekends she returns to her husband and daughter in the provinces, who are living amongst the volcanic ash from Mount Pinatubo. She is forced to take stock of her life when Sonny, a rich car dealer... Read all",1h 51m,Segurista
626,6.5,63%,Sion Sono,Sion Sono,A detective is trying to find the cause of a string of suicides.,1h 39m,Suicide Club
627,6.3,38%,Steven Woodcock,Steven Woodcock,"Set in Northern England, this powerful tale of suppressed sexuality offers poignant and sharply observant social commentary, interlaced with a tender romance. Vetern actress Barbara Marten tugs at the heart as Ellen Hardy, a working-class mother unhappily married to Geoff and struggling with her feelings for another woman - her 10-year-old son's vivacious teacher, Kat... Read all",1h 32m,Between Two Women
628,6.5,61%,Nicolas Boukhrief,Éric BesnardNicolas Boukhrief,A mysterious vengeful man takes a job as a security guard for a money transport company amidst a series of violent robberies.,1h 35m,Cash Truck
629,8.4,--,Kamal Haasan,H. BanerjeeKamal Haasan,A temperamental farmer gets embroiled in a bloody clan feud in a southern Tamil Nadu village.,2h 55m,Virumandi
