,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
531,"5,6",--,Eoin Macken,Eoin Macken,"Añade un argumento en tu idioma
Cold centres around two disconnected English brothers who are ostracised in a small village in the west of Ireland. Drawn back together by the unexpected and mysterious death of their father, they are immediately at odds until they find a girl dumped still alive in the moors. What follows is a bizarre turn of events, both beautiful and surreal, as the two brothers sea... Leer todo",1h 28min,Cold
532,"6,4",--,Altorro Prince Black,Vonnetta Cornish,"Añade un argumento en tu idioma
""Bachelorette's Degree,"" a steamy romantic comedy/drama set in Washington, D.C., explores the dynamics of love and sincere friendship, tested by unexpected circumstances. The film stars three beautiful, successful women whose lives are full of possibilities as they debunk the notion of women racing for the marriage altar. Instead, ""Bachelorette's Degree"" tells the oth... Leer todo",1h 35min,Bachelorette's Degree
533,--,--,Kristian McKay,Kristian McKay,"Añade un argumento en tu idioma
A film about nothing but two people, a secret, and the moments they share together for a little while.",45min,Jim + Nikki
534,"6,8",--,Rob HerringAlexander Tovar,Alexander Tovar,"Añade un argumento en tu idioma
A romantic comedy-drama, Nothing in Los Angeles chronicles a young artist's bittersweet love affair with the city of Los Angeles, focusing on the fleeting nature of personal relationships and professional dreams.",1h 30min,Nothing in Los Angeles
535,"5,8",--,Júlio Bressane,Júlio BressaneRosa Dias,"Añade un argumento en tu idioma
Áurea is a sentimental older woman, who befriends teenager Áureo. They like each other, so she talks to him about herself, her spirituality, mysticism and existence itself. They become inseparable, so his jealous mother confronts her.",1h 24min,Educação Sentimental
536,--,--,Michael Dubilet,Michael DubiletOleg Solod,"Añade un argumento en tu idioma
Sergey Zakharov is successful businessman but can't struggle with swindlers in London, because doesn't speak English. So, he hires ordinary Englishman Ken to study English. And Ken starts studying Russian to obtain heart of beautiful girl Lena.",1h 30min,Angliyskiy russkiy
537,"6,5",--,Lex Sidon,Lex Sidon,"Añade un argumento en tu idioma
A chance encounter between an out-of-work film executive and an aspiring writer leads to a 24 hour Manhattan odyssey through an underworld and back. Driven by hopes and dreams, steered by selfish yearnings and vague promises, Camilla and Amo's journey is mythic and fated with irreparable consequences for both. A dark romance set in New York City.",1h 21min,Grand Street
538,"6,2",88%,Stewart Schill,Stewart Schill,"After his house is destroyed by a tornado (what his insurance company deems an ""act of God""), former hotshot lawyer David Frank is determined that someone must pay. He decides to serve God...with a lawsuit.",1h 40min,Frank vs. God
539,"6,0",--,Fina Torres,Jane ChambersFina Torres,"This story follows Eva, a traveler who experiences some car trouble and ends up spending some time with a group of women in a hotel outside of town. These women gladly accept Eva into their home and help her to feel at home. Quickly Eva discovers the secret that unifies these seven interesting women she's met. As relationships are being formed, an even deeper relation... Leer todo",1h 40min,Liz en Septiembre
540,"8,0",--,Raimundas Banionis,Maciej J. Drygas,"Añade un argumento en tu idioma
Rebellious Lithuanian teenagers in early 1970s are immensely influenced by Western culture, especially Radio Luxembourg, the Rolling Stones and Woodstock. After taking part in a hippie camp at the seaside, problems start to ensue.",1h 28min,Vaikai is Amerikos viesbucio
541,"6,6",--,Carlos Siguion-Reyna,Raquel VillavicencioEmily Brontë,"Añade un argumento en tu idioma
Mistreated foundling Heathcliff and his stepsister Catherine fall in love, but when she marries a wealthy man, he becomes obsessed with getting revenge, even well into the next generation.",2h,Hihintayin kita sa langit
542,"6,7",94%,Julie Dash,Julie Dash,"A languid, impressionistic story of three generations of Gullah women living on the South Carolina Sea Islands in 1902.",1h 53min,Daughters of the Dust
543,"7,5",100%,Dariush Mehrjui,Mahnaz AnsarianDariush Mehrjui,"Añade un argumento en tu idioma
Leila and Reza meet in a kind of celebration and fall for each other. Having discovered their love, they get married soon only to find out the infertility of Leila. That's when Reza's authoritative mother starts wheedling Leila to persuade Reza into second marriage for the sake of having a grandchild. Leila accepts at first but is unaware of her own strain threshold.",1h 42min,Leila
544,"6,6",--,Barry Jenkins,Barry Jenkins,Twenty-four hours in the tentative relationship of two young San Franciscans also dealing with the conundrum of being a minority in a rapidly gentrifying city.,1h 28min,Medicina para la melancolía
545,"3,2",--,David Fairman,Barbara GornaDavid FairmanNiall Stewart,"Añade un argumento en tu idioma
A sex-trafficked girl, now turned business woman, seeks revenge. Can she outwit her kidnappers with the help of Joe, her ex cop lover?",1h 30min,Carmen's Kiss
546,"6,4",94%,Mukesh Asopa,Twinkle AsopaRajesh AsopaMukesh Asopa,"Centuries ago, rather than have a full out war of the revelation, a deal was struck between the heroes of good and evil. The beach you visited was sanctioned to the evil. There, the undead could walk like living beings among us. Most of us refer to them as Zombies.",1h 11min,Zombie Beach
547,"5,2",18%,Matt Riddlehoover,Matt Riddlehoover,A recently single man finds solace in his upstairs neighbors' seemingly perfect relationship - until he suspects one of them is cheating.,1h 23min,Scenes from a Gay Marriage
548,"6,6",--,René Sampaio,Victor AtherinoMarcos BernsteinJosé Carvalho,"Añade un argumento en tu idioma
After doing time in jail for killing the cop who murdered his father, Joao heads for Brasilia where a distant cousin from Argentina helps him get a start as a carpenter's apprentice - as long as he sidelines as a drug dealer.",1h 48min,Faroeste Caboclo
549,"7,8",--,Toshiyuki Kubooka,Kentaro MiuraIchirô Ôkouchi,"Ha pasado un año desde que Guts se separó de Griffith. La Banda del Halcón trama una misión de rescate para salvar a Griffith, que está confinado en prisión.",1h 50min,Berserk. La Edad de Oro III: El Advenimiento
550,--,--,Alberto Martinez,Alberto Martinez,"Añade un argumento en tu idioma
'What Am I' is a film about a man who after a string of heart breaks and failed relationships decides he will shut himself off emotionally from women. To fill the void, however, that being in a relationship fulfills, he decides to become a photographer of women, adapting an alter ego, a project hidden from his family and friends. But one of his biggest fans soon compl... Leer todo",1h 20min,What Am I
551,"6,3",--,Yutaka Ikejima,Kyôko Godai,"Otoya se casa para ocultar su identidad gay, pero más tarde Junpei va a casa de Otoya y conoce a su mujer. Esto lleva a un nuevo comienzo.",1h 2min,Ore to kareshi to kanojo no jijô
552,"6,9",57%,David Au,David AuMark Neal,"When Emma moves in with her estranged, gay son, the pair must learn to reconnect through food where words fail, and face the foreclosure of the family's Chinese restaurant and a stubborn fear of intimacy.",1h 35min,Eat with Me
553,"6,3",--,Juancho CardonaVinicius CoimbraManuela Dias,Manuela Dias,"Añade un argumento en tu idioma
An actor and a screenwriter meet at a short film festival and struggle to keep up their affair as films, festivals and other partners hamper their burgeoning romance.",1h 36min,Love Film Festival
554,"5,2",33%,Alex Beh,Alex Beh,"Añade un argumento en tu idioma
After giving up on making it in the Chicago improv scene, a young comedian fatefully reconnects with the former love of his life one fall night while working at a coffee shop in his hometown. Afraid of growing old and alone like his divorced father, Warren must choose between winning her back or finding the courage to go after his dreams a second time.",1h 24min,Warren
555,"6,8",--,Sebastian Maulucci,Severino IulianoSebastian Maulucci,"Añade un argumento en tu idioma
A family portrait in Tuscany. Leonardo and Riccardo fight to defend what they really love - Leonardo is looking for freedom and Riccardo for family.",1h 24min,La terra e il vento
556,"5,5",--,Jamie Patterson,Jamie PattersonCally Taylor,"Añade un argumento en tu idioma
Life is messy, but love is messier. Beth loves fairy tales and feels she is finally getting her own happily ever after. But her boyfriend won't say ""I love you"" so she takes matters into her own hands - and instantly wishes she hadn't.",1h 42min,Home for Christmas
557,"8,4",--,Keith Boynton,Keith Boynton,"Añade un argumento en tu idioma
A young woman cycles through seven relationships, each one depicted in a distinct cinematic style. As she adapts all-too-seamlessly to the world of each new partner, she begins to ask herself the question: who am I when I'm not in love?",1h 48min,Seven Lovers
558,"5,3",40%,Albert Kodagolian,Matthew BedardJimmy KellyAlbert Kodagolian,,1h 18min,Somewhere Beautiful
559,--,--,Christopher Kendrick,Christopher Kendrick,"Añade un argumento en tu idioma
Tina is in trouble after committing a deceitful act. She asks her friend Neicy for help. Neicy agrees to help her friend get enough money to pay off her debt. Neicy meets Lee at a bar and plans to use him to get the money. The two hang out for a night on the town. They begin to fall for each other thus changing the girls' plans.",45min,Quick Trip
560,--,--,Shane DuckworthAndrew Menan,Shane DuckworthTony LoVerdeAndrew Menan,Throw out the script. Roll the camera. Grab your guitar and pour the Whiskey. You might get a crowd. You might not.,1h 24min,Without a Crowd
561,"6,3",--,Alex LvovskyJoe Walser,Alex Lvovsky,"Añade un argumento en tu idioma
A rock and roll musician travels to Afghanistan to win the hearts and minds of its people.",1h 25min,Operation: Belvis Bash
562,"6,0",--,Michael Landon Jr.,Brian BirdCheryl McKayLisa G. Shillingburg,Un multimillonario con prioridades cuestionables reexamina su vida tras descubrir el diario de su abuelo.,1h 45min,La última vida
563,"6,6",86%,Jon Garcia,Jon Garcia,"Añade un argumento en tu idioma
Chris and RJ reunite five years after coming out to their families and their church as gay men, where the factors that led to their separation are revealed as they mourn the death of their mutual friend Rodney.",2h 3min,The Falls: Testament of Love
564,"7,4",--,John Owen,John Owen,A motorcycle taxi driver gets the ride of his life when he plays tour-guide to a beguiling drug smuggler form London working on 'the Goa run'.,1h 52min,Peter Gaya Kaam Se
565,--,--,Chris Carson Emmons,Chris Carson Emmons,"Añade un argumento en tu idioma
Upon discovering her fiance cheated, Claire, a witty, driven fashion columnist, jilts her husband-to-be at the altar and goes on a retaliatory dating streak to avenge the city's women and give men their comeuppance! But when she runs into her first love, will he ignite the fire or put out the flames?",1h 30min,Serial Daters Anonymous
566,"6,9",--,Tizuka Yamasaki,Victor Navas,"Añade un argumento en tu idioma
A story inspired in life, dreams and thoughts of a Brazilian Pajé, a healer of Amazon forest.",1h 18min,Encantados
567,"6,7",--,Reza Dormishian,Reza DormishianFatemeh Doost Fatemeh,"Añade un argumento en tu idioma
I'm not Angry. is the story of Navid, a starred and expelled university student who - while trying to provide the least requirements of a normal life -, tries not to get angry when he is faced with the immoralities prevalent in the society, and does all he can not to lose his love, Setareh.",1h 50min,Asabani Nistam!
568,--,--,Robert Hagans,Robert Hagans,"Añade un argumento en tu idioma
A Woman meets a Married Man in a bar. Money is exchanged. The oldest story in the world for the oldest reasons. But not tonight...",1h 11min,Around the World
569,"7,0",--,Steven Newmark,Zoe HarberSteven Newmark,"When an ex- hippy turned businessman hears about a miracle making saint, he goes to India to find him to keep from living an empty life. A world music sound track by Grammy nominee Jai Uttal, exclusive interviews with Ram Dass and Krishna Das, rare footage of Neem Karoli Baba and a new perspective on Eastern philosophy make this film unique.",1h 27min,American Yogi
570,"5,7",--,Borzou Niknejad,Borzou Niknejad,"Añade un argumento en tu idioma
A girl and her brother who need to travel to their hometown some five hours from Tehran get a ride with a taxi driver who happens to be a mullah. On the way they pick up another woman with who has a baby. In the course of conversation we learn that the girl worked as a nurse for an old man who had attempted to have a relationship with her, an advance that she rebuffed... Leer todo",1h 32min,Nakhasteh
571,"5,8",--,Moussa Djigo,Moussa Djigo,"Añade un argumento en tu idioma
Oscar has just arrived in Montreal (in Canada) with his son Jose en route to a small city in Quebec to introduce the boy to his mother. They miss their bus and are stranded for the night in this unfamiliar city. Later, when Jose is fast asleep, restless Oscar decides to get some air. This is where he meets Diane, looking for her lost dog. They walk side by side throug... Leer todo",1h 33min,"Obamas: Une histoire d'amour, de visages et de folie"
572,"4,7",43%,Joel Vallie,Eric MachielaJoel Vallie,"Añade un argumento en tu idioma
Ben, a brain-damaged young man living in Mexico, awakens after a violent accident to a restored intellect and supernatural abilities, which allow him to control the happenings of his world.",1h 23min,Beautiful Prison
573,"9,1",--,Kristin Ellingson,Kristin Ellingson,"Añade un argumento en tu idioma
Once upon a time, a bad British boy met a lost American girl and they lived happily ever after - Or not. Within the framework of a record album, Gala and Godfrey tracks the classic moments in the lives of a charming, exasperating British expat and his American wife through 12 years of their sexy, tragicomic romance in the Hollywood Hills.",1h 58min,Gala & Godfrey
574,"5,4",--,Ethan Warren,Ethan Warren,"Añade un argumento en tu idioma
Two alienated young strangers participate in a mysterious guerilla street project, traveling the country in search of connection and answers to life's most haunting questions.",1h 30min,West of Her
575,"6,2",--,Lynne Alana Delaney,Lynne Alana Delaney,Two actors who originally hooked up during filming in their early 20's find love can be even more complicated the second time around when reunited to star in an updated remake of their earlier film.,1h 37min,The Remake
576,"5,5",--,Nicholas Gray,Katharine Clark GrayNicholas Gray,"A revenge tale about a former college student who forges essays for cash, the client who becomes her lover, and their professor.",1h 39min,The Paper Store
577,"6,6",--,Mike Perrone,Mike Perrone,"Añade un argumento en tu idioma
A troubled 17 year old boy is forced to move to New York City for psychiatric care. Throughout the summer he learns not only about the brutalities of life, but the realities of love.",1h 25min,Evol
578,"7,8",--,Irving Franco,Irving Franco,"Reeling from her first heartbreak, naive and promiscuous Mickey seeks calculated revenge on her ex-boyfriend by turning her attention to an unlikely subject.",1h 10min,Cheerleader
579,"7,5",90%,David Ray,David Ray,"Añade un argumento en tu idioma
During one fateful weekend, the family of brilliant astrophysicist Albert James has a complete meltdown, setting in motion a raucous and hilarious series of events that mirror his radical theories of the behavior of the universe.",1h 44min,Grand Unified Theory
580,"6,4",--,Khaled MareiAbdelrahman Yasser,Khaled Diab,Un hombre que sufre de amnesia no puede elegir entre dos mujeres que se aprovechan de su confusión mental.,1h 50min,Bolbol Hayran
581,"4,7",--,Sabrina Mansfield,Paul Collett,"Marooned on a mysterious lighthouse island during a storm, five friends are forced to reveal their secrets and face their darkest fears.",1h 29min,The Shadows
582,"7,8",--,Robert Fritz,Robert Fritz,"Añade un argumento en tu idioma
A mystery girl arrives in a small town in Brattleboro Vermont and creates a new life for herself while her past remains unknown. She gets a job at Twice Upon a Time, a used merchandise store, and meets Tiffany, her boss, and Brian, her co-worker. Little by little she begins to discover her past, and must deal with it, even while she impacts everyone else's life she to... Leer todo",1h 33min,Twice
583,"5,5",--,Sherif Mandour,Wael Abd-AllahKhalid Jalal,"Añade un argumento en tu idioma
Mona is suffering from a family problems between her parents when she was young , as the past is haunting her , the future is hiding some unexpected events that make her life more gloomy .",1h 25min,Bartita
584,"4,9",--,Ahmad El-Badri,Loay Elsayed,"Añade un argumento en tu idioma
Businessman Badran Kamel is exposed to a financial crisis and gets his son Hazem, a spoiled young man known for his multiple relationships with females, to agree to marry Salma, the bank manager's football-player daughter, to get out of the financial crisis. Despite her complete distance from femininity, he gets hooked on her after their marriage.",1h 49min,Ghesh Al Zawgeyya
585,"6,0",--,Michael McAlexander,Michael McAlexander,"Añade un argumento en tu idioma
A widowed teacher from Los Angeles is recruited to a small Appalachian college and falls in love with a deeply religious local woman. The unlikely love is torn apart by one's commitment to faith and the other's devotion to reason.",1h 42min,A Lesson of Love
586,"6,6",--,Jason Chan,Jason Chan,"Añade un argumento en tu idioma
A coming of age romance for anyone who's ever had a crush. Since high school, Stan and Jenny have had crushes on each other. They wrote letters to one another over school holidays but in person they barely spoke; sharing only the occasional lingering glance and smile. Over the years they fantasized about how perfect they would be as lovers. Ten years later they bump i... Leer todo",1h 7min,Perfect Girl
587,"5,6",--,Alberto Graça,Marcos BernsteinRicardo BravoJosé Carvalho,"In Lisbon, Marcelo writes a novel, using the life of his own wife, Beatriz, as the main inspiration to the story. The creative process of the book takes a dangerous path, ultimately compromising the love they feel for each other.",1h 37min,Beatriz: Entre a Dor e o Nada
588,"7,5",--,Adam LucasJeremy Waltman,Jeremy WaltmanAdam Lucas,"Añade un argumento en tu idioma
A theatre company unravels when its director casts his two lead actors, both working to save their broken marriage, in a self-indulgent play that makes them recreate the director's own recently-failed relationship.",1h 11min,It Plays Like Love
589,"6,2",86%,Manoj Annadurai,Tom Shipley,"A perpetually miserable man finds happiness when he starts dating a manic pixie dream girl, to the befuddlement of his cynical best friend.",1h 37min,Get Happy!
590,"5,2",--,Rama Ghavidel,Rama Ghavidel,"Añade un argumento en tu idioma
Amir is a film sound editor who has a peaceful and good life along with his wife, Bahar, and his daughter, Gandom. He has an older friend called Ramin, a film director, who is about to marry a girl much younger than himself. This marriage profoundly affects Amir's life.",1h 33min,Obesity
591,"6,7",63%,Ari Taub,Mario RadostaChuck McMahonJohn Ramaine,Jack's left with a debt with the mob that will be hard to repay. Marrying the car dealer's illegal immigrant girlfriend may be the only way out.,1h 30min,79 Parts
592,"6,2",--,Rodrigo Grota,Rodrigo Grota,"Añade un argumento en tu idioma
Ezequiel, a former professional car racer, returns to his hometown after 15 years to compete in his last race. He finds Stela, an old affair; Angelo, the family patriarch, as well as Pedro, a 16 year-old boy who dreams of being a driver.",1h 26min,Leste Oeste
593,"4,8",--,Nnegest Likké,Nnegest Likké,"Comedic, dramatic and sexual tensions collide when a man and a woman from two different worlds meet, fall in love, and then discover they have totally opposite beliefs and ideas about life, love and what it takes to be happy.",1h 50min,Everything But a Man
594,"6,3",--,Alvarina Souza e Silva,Sandra BarsottiTiago BenettiRoberto Bonfim,"Añade un argumento en tu idioma
Love Letters Are Ridiculous is the title of a poem by the great Portuguese Writer Fernando Pessoa. This and other poems by the Author sew the film, which tells the story of a father of five daughters, named with flower names: Lily, Dahlia, Gardenia, Hortense (hydrangea) and Violet. He used to call them as his garden of flowers, and like in any garden, perfume and thor... Leer todo",1h 40min,Cartas de Amor são Ridículas
595,"9,2",--,Shirin Saghaie,Parvin RakiBahman SaghaeiShirin Saghaie,"Añade un argumento en tu idioma
Gholam-Hossein Saedi was an acclaimed Iranian author, playwright and screenwriter with an oeuvre that contains more than thirty publications. Freedom And Other Maladies depicts Saedi's restless passion and heartbroken demise based on letters that he wrote over the years as well as interviews with his close friends and associates. The documentary film focuses on the la... Leer todo",53min,Freedom and Other Maladies
596,"4,1",70%,Ali Atshani,Mahdi AlimirzaeeAli Atshani,"Two young theologues are going to participate in an academic seminar about religions in Germany. Haj Agha Ferasati, the head of the seminary, prevents them from travelling. The young theologues convince Haj Agha and get him a visa.",1h 20min,Paradise
597,"2,5",--,George Karja,George Karja,La aventura de un grupo de amigos camino a una cima toma un giro inesperado cuando en la primera noche Marta les cuenta la antigua leyenda de la dama del bosque maldito; nadie sabe si la leyenda es cierta.,1h 30min,La dama del bosque maldito
598,"7,4",--,Ernesto Contreras,Carlos Contreras,"Cuando un idioma muere, una visión del mundo se pierde para siempre.",1h 43min,Sueño en otro idioma
599,--,--,B.P. Paquette,Amanda M. DarlingB.P. Paquette,"Añade un argumento en tu idioma
With its unique blend of romance, satire, and playful blurring of fact and fiction, Beautiful Accidents is about a madcap indie film crew shooting a cheesy rom-com. The film-within-a-film concerns Henry, a young man who invites his girlfriend Charlotte to his family cottage for the winter holidays. As a surprise for Charlotte, Henry also invites his eccentric mother S... Leer todo",--,Beautiful Accidents
600,"6,4",100%,Jon Jost,Jon Jost,"Mark se acerca a Anna, una actriz francesa, en la sala Vermeer de una galería de Nueva York. Sin embargo, el romance no ocurre.",1h 27min,All the Vermeers in New York
601,"6,6",--,Wael Ihsan,Tarek Al Amir,"Añade un argumento en tu idioma
""Mimi"" recognized by the family of a businessman has a girl named (Mai) working as a secretary and there are many exciting Situations happened completely as cat and mouse.",1h 50min,Matab sena'y
602,"5,0",65%,Jennifer Harper,Dale DavisJennifer Harper,Cedric Tinsel (Allen Payne) is a 27-year-old professional basketball player. He is on a verge of signing a lucrative endorsment contract and proposing to his girlfriend Jill Hamlin (Chelsi Smith).,1h 28min,Playas Ball
603,"6,7",--,Frank A. Cappello,Frank A. Cappello,An unhinged office worker who planned to go on a shooting spree at his workplace struggles with his newfound status as a hero after he ends up stopping a shooting spree instead.,1h 40min,Parecía un hombre tranquilo
604,"5,6",60%,Brad Mays,Michael Hemmingson,"Añade un argumento en tu idioma
The Watermelon acts as a magnet and lures weird people to the door (including the ghost of his mother). One day he finds a young runaway asleep inside. He doesn't realize that life will never be the same.",1h 30min,The Watermelon
605,"6,6",55%,Brian Brough,Scott ChampionBrittany WiscombeBrian Brough,Ashley feels alone at Christmas as she searches for a job. Her neighbor Nick offers her a job as his assistant in the best work: helping others. There's one catch she can't tell anyone that her new boss is a sort of Secret Santa.,1h 27min,Christmas Angel
606,"7,4",--,François Roussillon,Arturo ColauttiEugène ScribeErnest Legoué,"La historia de la actriz francesa del siglo XVIII, protagonista de la Comédie-Française en París, quien se cree fue envenenada por una rival en el amor.",2h 31min,Adriana Lecouvreur
607,"8,8",--,Chris Dimoulas,Chris Dimoulas,"Kimberly Alves, an assistant bank manager, meets Wolf Sutcliff, an overweight immortal man, when he robs the bank she works at. Kimberly realizes, that after being alive for thousands of years, Wolf feels as though he has nothing to live for and she takes it upon herself to help him find reason and purpose for his life.",1h 19min,Ever Last
608,"6,8",--,Chris Evans,Ron BassJen SmolkaChris Shafer,"En Manhattan, una noche de inesperadas aventuras convierte a dos desconocidos en perfectos confidentes.",1h 35min,Antes de que te vayas
609,"7,3",--,Ben Cura,Ben CuraAugust Strindberg,A love triangle is unraveled when a young painter is approached by an admirer who eases him into making sense of his relationship with his wife.,1h 22min,Creditors
610,"6,4",--,Rudy Luna,Rudy Luna,"This is the story of Angelica, a 16 year-old girl who's battling a rare kind of cancer called Myelodysplastic Syndrome, her struggles to try to live a normal life, and her hopes of finding her first true love before it's too late.",1h 51min,My First Miracle
611,"6,5",--,Antony Donchev,Antony Donchev,"Añade un argumento en tu idioma
Six year old Azad (a Kurd from Iraq) was engaged to his cousin Vian but after that the two kids were separated due to the political situation. At 19, Azad accidentally witnessed the murder of Vian's father and had to leave the country. On board the ship to Europe he met a beautiful girl and fell in love with her without recognizing that she was his fiancée Vian. Vian,... Leer todo",1h 42min,The Woman of My Life
612,"6,3",--,Alena Demyanenko,Dmitriy TomashpolskiyAlena Demyanenko,"Fanny was at the wrong place at the right time, got involved with the wrong people and got punished for believing in them. This is her story.",1h 50min,Moya babusya Fani Kaplan
613,"5,6",--,Jaime Zevallos,Jaime Zevallos,"A womanizing yet lovable loser, Charlie, a waiter in his early 30's who dreams of selling his book entitled ""7 STEPS OF HEALING THE MALE BROKEN HEART"" finds himself still working in restaurants to survive in the Big Apple. Low on cash, he's left with no other choice but to look for a roommate to share his tiny studio. Surprisingly, the first person to answer the ad is... Leer todo",1h 33min,Me You and Five Bucks
614,"5,5",--,Sérgio GracianoMarco Medeiros,Luís Lobão,"With Don Quixote, by Cervantes, as a background the play is set in the backstage of a theatre house focusing on the routine of a young actor that's more of an extra - dreaming more than achieving, closer to failure than to talent he dreams of a life of glory and recognition. We watch romantic, artistic and social adventures and misadventures of a generations profoundl... Leer todo",--,O Protagonista
615,"4,5",40%,Navid Danesh,Navid Danesh,"Añade un argumento en tu idioma
Minoo takes her husband Hamed to meet Sepideh a woman he knows from the past. This meeting brings the old memories back alive again.",1h 43min,Duet
616,"3,9",--,Pavel Ruminov,Pavel Ruminov,"El director Pavel Ruminov quería romper con su novia. Pero ella tenía una opinión diferente sobre el asunto y se negó a abandonarlo, insistiendo en que su historia aún no había terminado.",1h 19min,Mashina lyubvi
617,"6,0",44%,David Berry,Jay BellCarlos PedrazaLyle Whatchamacallit,"Something Like Summer traces the tumultuous relationship of Ben and Tim, secret high school sweethearts who grow over the years into both adulthood enemies and complicated friends.",1h 55min,Something Like Summer
618,"4,8",32%,Aaron Harvey,Richard ByardAaron Harvey,A middle-aged man in a stagnant marriage finds his life upended when an attractive young woman and her seemingly abusive husband move in next door.,1h 37min,The Neighbor
619,"6,3",--,Carlos Marques-Marcet,Jules NurrishCarlos Marques-MarcetMaria Llopis,"Dos mujeres, Eva y Kat, y el mejor amigo de una de ellas, Roger. Un barco en los canales de Londres y una pregunta: ¿Es posible vivir de forma tan distinta el amor, la familia y la vida y, aun así, permanecer unidos?",1h 53min,Tierra firme
620,"4,5",--,Christopher Cain,Robert Mark KamenMark Lee,El señor Miyagi ha vuelto y tiene una nueva alumna bajo su ala: una adolescente con problemas.,1h 47min,El nuevo Karate Kid
621,"6,4",83%,Sasi Shankar,Sasi ShankarSingampuli,"Chinna, a hunchbacked phone booth operator, loves a blind street dancer and wants to help her regain her sight. Kartik, his lookalike, is a constable in love with the commissioner's daughter.",2h 23min,Perazhagan
622,"5,4",--,Julia Taylor-Stanley,Noel LangleyJulia Taylor-Stanley,"A struggling young actress, a fledgling director and an ambitious playwright become embroiled in an emotional love triangle as they strive for recognition, fame and fortune in a world on the brink of World War II.",1h 47min,Esas tonterías
623,"6,3",--,Preston A. Whitmore II,Preston A. Whitmore II,"""Un drama navideño centrado en las primeras vacaciones de la familia Whitfield en cuatro años.""",1h 59min,Vaya Navidades
624,"5,2",56%,Fraydun ManocherianFred Manocherian,Fraydun ManocherianFred Manocherian,"Hilarity ensues when a handsome businessman goes undercover in New York City as a ""Homeless Billionaire.""",1h 28min,My Father's Will
625,"6,5",--,Marc Rothemund,Kristina Magdalena HennLea Schmidbauer,"Añade un argumento en tu idioma
Lila, a girl who returns to Berlin after being abroad for a year, meets Chris. She falls in love with him, but what she doesn't know is that Chris is a famous rock star with many fans chasing him around, including her little sister.",1h 43min,Groupies bleiben nicht zum Frühstück
626,"5,8",--,Tatsuji Yamazaki,Masaaki SakaiSeiichi Yashiro,"In Edo-era Japan, a ukiyo-e artist languishes in his master's shadow. Creatively stifled, he finds consolation in the company of a prostitute, and becomes entangled in a love triangle. A mystery emerges involving two portraits and the sudden disappearance of the artist Sharaku. Helmed by Cannes-selected director Tatsuji Yamazaki, the film employs kabuki-inspired seque... Leer todo",1h 53min,Miyagino
627,"6,2",--,Massimo Venier,Michele PellegriniFederica PontremoliMassimo Venier,"Giaccomo is a forty-year-old who works at a company in Milan. To avoid working on weekends, he lies about having girlfriend whose character he creates based upon a girl he sees every morning.",1h 52min,Il giorno in più
628,"4,5",36%,Charlie Vaughn,Ron Smith,"This American Indie drama follows several endearing characters as they wade through life seeking happiness, peace and ultimately, love. Will (Ronnie Kerr, Vampire Boys 2, Shut Up and Kiss Me) leaves the Navy after many years, soon reunites old friends and begins to start his new civilian life. His friend Rich (Bruce L Hart) tries to set him up with ruggedly handsome J... Leer todo",1h 21min,Saltwater
629,"6,3",57%,Nicholas BonnerAnja DaelemansGwang Hun Kim,Myong-sik SinChol Kim,"Añade un argumento en tu idioma
A female coal miner in communist Korea aspires to be an acrobat in a circus.",1h 21min,Comrade Kim Goes Flying
630,"6,0",--,Andrei Zincã,Mario DiamentAdrian LustigAndrei Zincã,"A middle-aged man fed up with his marriage embarks on a torrid affair with a sultry young artist, while a blind, old writer defies the odds and reconnects with the enduring love of his life",1h 33min,Puzzle
631,"5,7",26%,Delphine Lehericey,Martin CoiffierDelphine Lehericey,"Añade un argumento en tu idioma
A lonely teen's friendship with a free-spirited British neighbor pushes her to break free of the bonds of childhood.",1h 25min,Puppylove
632,"7,4",100%,Chandu YarramChandu Satya,Jacqueline EscolmeChandu SatyaChandu Yarram,"Añade un argumento en tu idioma
The Distance Between Us tells the story of a love affair between two young Indian immigrants, Megha and Ravi, who work as software engineers. For Megha, her career is an opportunity to break free from the shackles of poverty; however, her success does not come without great sacrifice. In pursuit of her dreams, Megha will have to choose between love and ambition. The D... Leer todo",1h 57min,The Distance Between Us
633,"5,5",--,Davide Marengo,Francesco PiccoloDavide MarengoDino Gentili,"Añade un argumento en tu idioma
An exasperated husband hires a fading playboy to seduce his annoying wife in order to speed up a separation from her.",1h 37min,Un fidanzato per mia moglie
634,"5,5",--,Los Angeles Barea,Los Angeles Barea,"A brother and sister struggle with his health, an actress tries to stop prostitution, and an immigrant looks for a future as his girlfriend slips into insanity. A tragic accident brings them all together and reveals how they are connected.",--,The Paper Boat
635,"6,6",--,Michael Showalter,Laura TerrusoMichael Showalter,Un seminario de autoayuda inspira a una mujer de sesenta y tantos años a luchar por el amor de su joven compañero de trabajo.,1h 30min,"Hola, mi nombre es Doris"
636,"6,7",--,Mauro John Capece,Mauro John CapeceCorinna Coroneo,"Añade un argumento en tu idioma
The Sculpture is a film set in Italy in the contemporary world. The film deals with love, with trampled art, with prostitution, with transvestism and with the situation of the sculpture in Italy.",1h 36min,La scultura
